num_quadro,pos_coluna,pos_linha,tam_bloco
0,384,0,12,-160627360
0,400,0,12,-160627360
0,384,16,12,-160627360
0,400,16,12,3
0,416,0,12,-160627360
0,432,0,9,432
0,440,0,6,0
0,444,0,6,0
0,440,4,6,0
0,444,4,6,432
0,432,8,9,432
0,440,8,9,-160627360
0,416,16,12,-160627360
0,432,16,12,3
0,448,0,9,464
0,456,0,9,464
0,448,8,9,464
0,456,8,9,-160627360
0,464,0,12,-160627360
0,448,16,9,464
0,456,16,9,464
0,448,24,9,464
0,456,24,6,464
0,460,24,6,464
0,456,28,6,464
0,460,28,6,-160627360
0,464,16,12,3
0,0,32,12,-160627360
0,16,32,12,-160627360
0,0,48,12,-160627360
0,16,48,12,3
0,32,32,12,-160627360
0,48,32,12,-160627360
0,32,48,12,-160627360
0,48,48,12,3
0,64,32,12,-160627360
0,80,32,12,-160627360
0,64,48,12,-160627360
0,80,48,9,-160627360
0,88,48,9,-160627360
0,80,56,9,-160627360
0,88,56,9,3
0,96,32,12,-160627360
0,112,32,9,112
0,120,32,9,112
0,112,40,9,112
0,120,40,9,-160627360
0,96,48,9,112
0,104,48,6,40
0,108,48,6,40
0,104,52,6,40
0,108,52,6,112
0,96,56,9,112
0,104,56,9,-160627360
0,112,48,9,-160627360
0,120,48,6,112
0,124,48,6,112
0,120,52,6,112
0,124,52,6,-160627360
0,112,56,9,-160627360
0,120,56,9,3
0,128,32,9,144
0,136,32,9,144
0,128,40,9,144
0,136,40,9,-160627360
0,144,32,9,144
0,152,32,6,40
0,156,32,6,40
0,152,36,6,40
0,156,36,6,144
0,144,40,9,144
0,152,40,9,-160627360
0,128,48,9,144
0,136,48,6,40
0,140,48,6,40
0,136,52,6,40
0,140,52,0,48
0,141,52,0,48
0,140,53,0,48
0,141,53,0,40
0,142,52,3,40
0,140,54,3,40
0,142,54,3,144
0,128,56,9,144
0,136,56,6,144
0,140,56,3,40
0,142,56,3,40
0,140,58,3,40
0,142,58,3,144
0,136,60,6,144
0,140,60,6,-160627360
0,144,48,6,144
0,148,48,6,144
0,144,52,6,144
0,148,52,6,-160627360
0,152,48,9,-160627360
0,144,56,3,48
0,146,56,3,48
0,144,58,3,48
0,146,58,3,144
0,148,56,6,144
0,144,60,6,144
0,148,60,6,-160627360
0,152,56,9,3
0,160,32,9,176
0,168,32,9,176
0,160,40,9,176
0,168,40,6,176
0,172,40,6,176
0,168,44,6,176
0,172,44,6,-160627360
0,176,32,6,44
0,180,32,6,44
0,176,36,6,44
0,180,36,6,176
0,184,32,6,44
0,188,32,6,44
0,184,36,3,36
0,186,36,3,36
0,184,38,3,36
0,186,38,3,44
0,188,36,6,176
0,176,40,6,44
0,180,40,6,44
0,176,44,6,44
0,180,44,6,176
0,184,40,6,176
0,188,40,6,176
0,184,44,3,44
0,186,44,3,44
0,184,46,0,40
0,185,46,0,40
0,184,47,0,40
0,185,47,0,44
0,186,46,3,176
0,188,44,6,-160627360
0,160,48,9,176
0,168,48,9,176
0,160,56,9,176
0,168,56,9,-160627360
0,176,48,9,-160627360
0,184,48,6,176
0,188,48,6,176
0,184,52,6,176
0,188,52,3,176
0,190,52,3,176
0,188,54,3,176
0,190,54,3,-160627360
0,176,56,9,-160627360
0,184,56,6,-160627360
0,188,56,6,-160627360
0,184,60,6,-160627360
0,188,60,6,3
0,192,32,6,-160541328
0,196,32,6,-160541328
0,192,36,6,-160541328
0,196,36,6,208
0,200,32,6,-160541328
0,204,32,6,-160541328
0,200,36,6,-160541328
0,204,36,6,208
0,192,40,6,-160541328
0,196,40,6,-160541328
0,192,44,6,-160541328
0,196,44,6,208
0,200,40,6,208
0,204,40,6,208
0,200,44,6,208
0,204,44,6,-160627360
0,208,32,6,44
0,212,32,6,44
0,208,36,6,44
0,212,36,6,208
0,216,32,9,208
0,208,40,9,208
0,216,40,9,-160627360
0,192,48,6,40
0,196,48,6,40
0,192,52,6,40
0,196,52,6,208
0,200,48,9,208
0,192,56,3,48
0,194,56,3,48
0,192,58,3,48
0,194,58,3,40
0,196,56,6,40
0,192,60,3,48
0,194,60,3,48
0,192,62,3,48
0,194,62,0,48
0,195,62,0,48
0,194,63,0,48
0,195,63,0,40
0,196,60,6,208
0,200,56,9,-160627360
0,208,48,12,3
0,224,32,6,-160541328
0,228,32,6,-160541328
0,224,36,3,-160627447
0,226,36,3,-160627447
0,224,38,3,-160627447
0,226,38,3,-160541328
0,228,36,6,240
0,232,32,6,-160541328
0,236,32,6,-160541328
0,232,36,6,-160541328
0,236,36,6,240
0,224,40,6,-160541328
0,228,40,6,-160541328
0,224,44,6,-160541328
0,228,44,6,240
0,232,40,9,-160627360
0,240,32,6,40
0,244,32,6,40
0,240,36,6,40
0,244,36,6,240
0,248,32,9,240
0,240,40,9,240
0,248,40,9,-160627360
0,224,48,6,40
0,228,48,6,40
0,224,52,6,40
0,228,52,6,240
0,232,48,6,40
0,236,48,6,40
0,232,52,6,40
0,236,52,6,240
0,224,56,6,40
0,228,56,6,40
0,224,60,6,40
0,228,60,6,240
0,232,56,6,240
0,236,56,6,240
0,232,60,6,240
0,236,60,6,-160627360
0,240,48,12,3
0,256,32,9,272
0,264,32,3,32
0,266,32,3,32
0,264,34,3,32
0,266,34,3,-160541328
0,268,32,6,-160541328
0,264,36,6,-160541328
0,268,36,6,272
0,256,40,9,272
0,264,40,9,-160627360
0,272,32,6,40
0,276,32,6,40
0,272,36,6,40
0,276,36,6,272
0,280,32,6,40
0,284,32,6,40
0,280,36,6,40
0,284,36,6,272
0,272,40,9,272
0,280,40,9,-160627360
0,256,48,9,272
0,264,48,9,272
0,256,56,9,272
0,264,56,9,-160627360
0,272,48,9,-160627360
0,280,48,9,-160627360
0,272,56,9,-160627360
0,280,56,9,3
0,288,32,6,-160541328
0,292,32,6,-160541328
0,288,36,6,-160541328
0,292,36,6,304
0,296,32,6,-160541328
0,300,32,6,-160541328
0,296,36,6,-160541328
0,300,36,6,304
0,288,40,9,304
0,296,40,9,-160627360
0,304,32,6,40
0,308,32,6,40
0,304,36,6,40
0,308,36,3,40
0,310,36,3,40
0,308,38,3,40
0,310,38,3,304
0,312,32,6,40
0,316,32,6,40
0,312,36,6,40
0,316,36,6,304
0,304,40,6,40
0,308,40,6,40
0,304,44,6,40
0,308,44,6,304
0,312,40,3,40
0,314,40,3,40
0,312,42,3,40
0,314,42,3,304
0,316,40,3,40
0,318,40,3,40
0,316,42,3,40
0,318,42,3,304
0,312,44,6,304
0,316,44,6,-160627360
0,288,48,12,-160627360
0,304,48,6,304
0,308,48,6,304
0,304,52,6,304
0,308,52,3,304
0,310,52,3,304
0,308,54,3,304
0,310,54,3,-160627360
0,312,48,6,304
0,316,48,6,304
0,312,52,6,304
0,316,52,6,-160627360
0,304,56,6,304
0,308,56,6,304
0,304,60,6,304
0,308,60,6,-160627360
0,312,56,6,-160627360
0,316,56,6,-160627360
0,312,60,6,-160627360
0,316,60,6,3
0,320,32,6,-160541328
0,324,32,6,-160541328
0,320,36,6,-160541328
0,324,36,6,336
0,328,32,9,336
0,320,40,3,32
0,322,40,3,32
0,320,42,3,32
0,322,42,3,-160541328
0,324,40,6,-160541328
0,320,44,6,-160541328
0,324,44,6,336
0,328,40,6,336
0,332,40,6,336
0,328,44,6,336
0,332,44,6,-160627360
0,336,32,6,44
0,340,32,6,44
0,336,36,6,44
0,340,36,6,336
0,344,32,6,44
0,348,32,6,44
0,344,36,6,44
0,348,36,6,336
0,336,40,6,44
0,340,40,6,44
0,336,44,6,44
0,340,44,6,336
0,344,40,6,336
0,348,40,6,336
0,344,44,3,44
0,346,44,3,44
0,344,46,3,44
0,346,46,3,336
0,348,44,6,-160627360
0,320,48,9,336
0,328,48,9,336
0,320,56,9,336
0,328,56,9,-160627360
0,336,48,9,-160627360
0,344,48,6,336
0,348,48,3,48
0,350,48,3,48
0,348,50,3,48
0,350,50,3,336
0,344,52,6,336
0,348,52,6,-160627360
0,336,56,9,-160627360
0,344,56,6,-160627360
0,348,56,6,-160627360
0,344,60,6,-160627360
0,348,60,6,3
0,352,32,9,368
0,360,32,9,368
0,352,40,9,368
0,360,40,6,368
0,364,40,6,368
0,360,44,6,368
0,364,44,6,-160627360
0,368,32,9,368
0,376,32,9,368
0,368,40,9,368
0,376,40,9,-160627360
0,352,48,6,40
0,356,48,6,40
0,352,52,6,40
0,356,52,6,368
0,360,48,6,40
0,364,48,3,52
0,366,48,3,52
0,364,50,3,52
0,366,50,3,40
0,360,52,3,52
0,362,52,0,50
0,363,52,0,50
0,362,53,0,50
0,363,53,0,52
0,360,54,3,52
0,362,54,3,40
0,364,52,6,368
0,352,56,6,40
0,356,56,6,40
0,352,60,6,40
0,356,60,3,40
0,358,60,3,40
0,356,62,3,40
0,358,62,3,368
0,360,56,3,40
0,362,56,3,40
0,360,58,3,40
0,362,58,3,368
0,364,56,6,368
0,360,60,3,40
0,362,60,3,40
0,360,62,3,40
0,362,62,3,368
0,364,60,6,-160627360
0,368,48,3,60
0,370,48,3,60
0,368,50,3,60
0,370,50,3,368
0,372,48,6,368
0,368,52,3,60
0,370,52,3,60
0,368,54,3,60
0,370,54,3,368
0,372,52,6,-160627360
0,376,48,6,368
0,380,48,6,368
0,376,52,6,368
0,380,52,6,-160627360
0,368,56,6,368
0,372,56,6,368
0,368,60,6,368
0,372,60,6,-160627360
0,376,56,6,-160627360
0,380,56,6,-160627360
0,376,60,6,-160627360
0,380,60,6,3
0,384,32,12,-160627360
0,400,32,12,-160627360
0,384,48,6,32
0,388,48,6,32
0,384,52,6,32
0,388,52,6,400
0,392,48,9,400
0,384,56,6,32
0,388,56,6,32
0,384,60,6,32
0,388,60,6,400
0,392,56,6,400
0,396,56,6,400
0,392,60,6,400
0,396,60,6,-160627360
0,400,48,9,-160627360
0,408,48,9,-160627360
0,400,56,6,400
0,404,56,6,400
0,400,60,6,400
0,404,60,6,-160627360
0,408,56,9,3
0,416,32,12,-160627360
0,432,32,12,-160627360
0,416,48,12,-160627360
0,432,48,12,3
0,448,32,9,464
0,456,32,9,464
0,448,40,9,464
0,456,40,9,-160627360
0,464,32,12,-160627360
0,448,48,12,-160627360
0,464,48,9,-160627360
0,472,48,9,-160627360
0,464,56,9,-160627360
0,472,56,9,3
0,0,64,12,-160627360
0,16,64,12,-160627360
0,0,80,12,-160627360
0,16,80,12,3
0,32,64,12,-160627360
0,48,64,12,-160627360
0,32,80,9,48
0,40,80,9,48
0,32,88,9,48
0,40,88,6,48
0,44,88,6,48
0,40,92,6,48
0,44,92,6,-160627360
0,48,80,9,-160627360
0,56,80,6,48
0,60,80,6,48
0,56,84,6,48
0,60,84,6,-160627360
0,48,88,9,-160627360
0,56,88,6,-160627360
0,60,88,3,48
0,62,88,3,48
0,60,90,3,48
0,62,90,3,-160627360
0,56,92,6,-160627360
0,60,92,6,3
0,64,64,9,80
0,72,64,6,-160541328
0,76,64,6,-160541328
0,72,68,6,-160541328
0,76,68,6,80
0,64,72,6,-160541328
0,68,72,6,-160541328
0,64,76,6,-160541328
0,68,76,6,80
0,72,72,6,80
0,76,72,6,80
0,72,76,6,80
0,76,76,6,-160627360
0,80,64,12,-160627360
0,64,80,9,80
0,72,80,9,80
0,64,88,6,64
0,68,88,6,64
0,64,92,0,88
0,65,92,0,88
0,64,93,0,88
0,65,93,0,80
0,66,92,3,80
0,64,94,3,80
0,66,94,3,64
0,68,92,3,64
0,70,92,3,64
0,68,94,3,64
0,70,94,3,80
0,72,88,6,80
0,76,88,6,80
0,72,92,6,80
0,76,92,6,-160627360
0,80,80,9,-160627360
0,88,80,9,-160627360
0,80,88,9,-160627360
0,88,88,9,3
0,96,64,3,-160627360
0,98,64,3,-160627360
0,96,66,3,-160627360
0,98,66,3,-160541328
0,100,64,6,-160541328
0,96,68,6,-160541328
0,100,68,3,-160541328
0,102,68,3,-160541328
0,100,70,3,-160541328
0,102,70,3,112
0,104,64,6,-160541328
0,108,64,6,-160541328
0,104,68,3,70
0,106,68,3,70
0,104,70,3,70
0,106,70,3,-160541328
0,108,68,6,112
0,96,72,9,112
0,104,72,3,-160541328
0,106,72,3,-160541328
0,104,74,3,-160541328
0,106,74,3,112
0,108,72,3,-160541328
0,110,72,3,-160541328
0,108,74,3,-160541328
0,110,74,3,112
0,104,76,6,112
0,108,76,3,112
0,110,76,3,112
0,108,78,3,112
0,110,78,0,112
0,111,78,0,112
0,110,79,0,112
0,111,79,0,-160627360
0,112,64,9,112
0,120,64,9,112
0,112,72,6,79
0,116,72,6,79
0,112,76,3,64
0,114,76,3,64
0,112,78,3,64
0,114,78,3,79
0,116,76,6,112
0,120,72,9,-160627360
0,96,80,12,-160627360
0,112,80,3,80
0,114,80,3,80
0,112,82,3,80
0,114,82,3,112
0,116,80,3,80
0,118,80,3,80
0,116,82,3,80
0,118,82,3,112
0,112,84,6,112
0,116,84,0,80
0,117,84,0,80
0,116,85,0,80
0,117,85,0,112
0,118,84,3,112
0,116,86,3,112
0,118,86,3,-160627360
0,120,80,6,112
0,124,80,6,112
0,120,84,3,86
0,122,84,3,86
0,120,86,3,86
0,122,86,3,112
0,124,84,6,-160627360
0,112,88,9,-160627360
0,120,88,3,112
0,122,88,3,112
0,120,90,3,112
0,122,90,3,-160627360
0,124,88,3,112
0,126,88,3,112
0,124,90,3,112
0,126,90,3,-160627360
0,120,92,6,-160627360
0,124,92,6,3
0,128,64,12,-160627360
0,144,64,6,64
0,148,64,6,64
0,144,68,6,64
0,148,68,6,144
0,152,64,6,64
0,156,64,6,64
0,152,68,6,64
0,156,68,6,144
0,144,72,9,144
0,152,72,6,144
0,156,72,6,144
0,152,76,6,144
0,156,76,3,144
0,158,76,3,144
0,156,78,3,144
0,158,78,3,-160627360
0,128,80,9,144
0,136,80,6,78
0,140,80,6,78
0,136,84,6,78
0,140,84,6,144
0,128,88,6,78
0,132,88,6,78
0,128,92,3,84
0,130,92,3,84
0,128,94,3,84
0,130,94,3,78
0,132,92,3,78
0,134,92,3,78
0,132,94,3,78
0,134,94,3,144
0,136,88,6,144
0,140,88,6,144
0,136,92,6,144
0,140,92,6,-160627360
0,144,80,9,-160627360
0,152,80,6,144
0,156,80,6,144
0,152,84,6,144
0,156,84,6,-160627360
0,144,88,9,-160627360
0,152,88,9,3
0,160,64,9,176
0,168,64,9,176
0,160,72,6,-160541328
0,164,72,6,-160541328
0,160,76,3,64
0,162,76,3,64
0,160,78,3,64
0,162,78,3,-160541328
0,164,76,6,176
0,168,72,9,-160627360
0,176,64,9,176
0,184,64,6,72
0,188,64,6,72
0,184,68,6,72
0,188,68,6,176
0,176,72,6,72
0,180,72,6,72
0,176,76,6,72
0,180,76,6,176
0,184,72,6,176
0,188,72,6,176
0,184,76,6,176
0,188,76,6,-160627360
0,160,80,3,9658704
0,162,80,3,9658704
0,160,82,3,9658704
0,162,82,3,76
0,164,80,3,9658704
0,166,80,3,9658704
0,164,82,3,9658704
0,166,82,3,76
0,160,84,6,76
0,164,84,6,176
0,168,80,6,76
0,172,80,6,76
0,168,84,6,76
0,172,84,6,176
0,160,88,6,76
0,164,88,6,76
0,160,92,6,76
0,164,92,6,176
0,168,88,3,76
0,170,88,3,76
0,168,90,3,76
0,170,90,3,176
0,172,88,6,176
0,168,92,3,76
0,170,92,3,76
0,168,94,3,76
0,170,94,3,176
0,172,92,6,-160627360
0,176,80,9,-160627360
0,184,80,6,176
0,188,80,6,176
0,184,84,6,176
0,188,84,6,-160627360
0,176,88,6,176
0,180,88,6,176
0,176,92,6,176
0,180,92,6,-160627360
0,184,88,6,-160627360
0,188,88,3,176
0,190,88,3,176
0,188,90,3,176
0,190,90,0,176
0,191,90,0,176
0,190,91,0,176
0,191,91,0,-160627360
0,184,92,6,-160627360
0,188,92,6,3
0,192,64,6,-160541328
0,196,64,6,-160541328
0,192,68,6,-160541328
0,196,68,3,-160541328
0,198,68,3,-160541328
0,196,70,3,-160541328
0,198,70,3,208
0,200,64,9,208
0,192,72,6,-160541328
0,196,72,0,72
0,197,72,0,72
0,196,73,0,72
0,197,73,0,64
0,198,72,3,64
0,196,74,3,64
0,198,74,3,-160541328
0,192,76,6,-160541328
0,196,76,6,208
0,200,72,6,208
0,204,72,6,208
0,200,76,6,208
0,204,76,6,-160627360
0,208,64,9,208
0,216,64,9,208
0,208,72,9,208
0,216,72,9,-160627360
0,192,80,6,72
0,196,80,6,72
0,192,84,6,72
0,196,84,6,208
0,200,80,3,84
0,202,80,3,84
0,200,82,3,84
0,202,82,3,72
0,204,80,6,72
0,200,84,3,84
0,202,84,3,84
0,200,86,3,84
0,202,86,3,72
0,204,84,6,208
0,192,88,6,72
0,196,88,6,72
0,192,92,6,72
0,196,92,6,208
0,200,88,6,208
0,204,88,6,208
0,200,92,6,208
0,204,92,6,-160627360
0,208,80,6,208
0,212,80,6,208
0,208,84,6,208
0,212,84,6,-160627360
0,216,80,6,208
0,220,80,6,208
0,216,84,6,208
0,220,84,3,208
0,222,84,3,208
0,220,86,3,208
0,222,86,3,-160627360
0,208,88,6,208
0,212,88,6,208
0,208,92,6,208
0,212,92,6,-160627360
0,216,88,6,-160627360
0,220,88,6,-160627360
0,216,92,6,-160627360
0,220,92,6,3
0,224,64,9,240
0,232,64,6,-160541328
0,236,64,6,-160541328
0,232,68,6,-160541328
0,236,68,6,240
0,224,72,9,240
0,232,72,6,240
0,236,72,6,240
0,232,76,6,240
0,236,76,6,-160627360
0,240,64,12,-160627360
0,224,80,6,64
0,228,80,6,64
0,224,84,6,64
0,228,84,6,240
0,232,80,6,64
0,236,80,3,84
0,238,80,3,84
0,236,82,3,84
0,238,82,3,64
0,232,84,6,64
0,236,84,3,64
0,238,84,3,64
0,236,86,3,64
0,238,86,3,240
0,224,88,6,64
0,228,88,6,64
0,224,92,6,64
0,228,92,6,240
0,232,88,3,64
0,234,88,3,64
0,232,90,3,64
0,234,90,3,240
0,236,88,6,240
0,232,92,6,240
0,236,92,6,-160627360
0,240,80,6,240
0,244,80,6,240
0,240,84,6,240
0,244,84,6,-160627360
0,248,80,6,240
0,252,80,6,240
0,248,84,6,240
0,252,84,6,-160627360
0,240,88,9,-160627360
0,248,88,6,-160627360
0,252,88,6,-160627360
0,248,92,6,-160627360
0,252,92,6,3
0,256,64,9,272
0,264,64,6,-160541328
0,268,64,6,-160541328
0,264,68,6,-160541328
0,268,68,6,272
0,256,72,9,272
0,264,72,9,-160627360
0,272,64,9,272
0,280,64,9,272
0,272,72,9,272
0,280,72,9,-160627360
0,256,80,6,72
0,260,80,6,72
0,256,84,6,72
0,260,84,6,272
0,264,80,6,72
0,268,80,6,72
0,264,84,6,72
0,268,84,6,272
0,256,88,6,72
0,260,88,6,72
0,256,92,6,72
0,260,92,6,272
0,264,88,3,72
0,266,88,3,72
0,264,90,3,72
0,266,90,3,272
0,268,88,6,272
0,264,92,6,272
0,268,92,6,-160627360
0,272,80,6,272
0,276,80,6,272
0,272,84,3,92
0,274,84,3,92
0,272,86,3,92
0,274,86,3,272
0,276,84,6,-160627360
0,280,80,6,272
0,284,80,6,272
0,280,84,6,272
0,284,84,6,-160627360
0,272,88,3,84
0,274,88,3,84
0,272,90,3,84
0,274,90,3,272
0,276,88,6,272
0,272,92,6,272
0,276,92,6,-160627360
0,280,88,6,-160627360
0,284,88,3,272
0,286,88,3,272
0,284,90,3,272
0,286,90,3,-160627360
0,280,92,6,-160627360
0,284,92,6,3
0,288,64,6,-160541328
0,292,64,6,-160541328
0,288,68,6,-160541328
0,292,68,6,304
0,296,64,6,-160541328
0,300,64,6,-160541328
0,296,68,6,-160541328
0,300,68,6,304
0,288,72,9,304
0,296,72,9,-160627360
0,304,64,6,72
0,308,64,6,72
0,304,68,6,72
0,308,68,6,304
0,312,64,9,304
0,304,72,3,64
0,306,72,3,64
0,304,74,3,64
0,306,74,3,72
0,308,72,6,72
0,304,76,6,72
0,308,76,6,304
0,312,72,6,304
0,316,72,6,304
0,312,76,6,304
0,316,76,6,-160627360
0,288,80,6,76
0,292,80,6,76
0,288,84,6,76
0,292,84,6,304
0,296,80,6,76
0,300,80,6,76
0,296,84,6,76
0,300,84,6,304
0,288,88,6,76
0,292,88,6,76
0,288,92,6,76
0,292,92,3,76
0,294,92,3,76
0,292,94,3,76
0,294,94,3,304
0,296,88,6,304
0,300,88,3,76
0,302,88,3,76
0,300,90,3,76
0,302,90,3,304
0,296,92,6,304
0,300,92,3,304
0,302,92,3,304
0,300,94,3,304
0,302,94,3,-160627360
0,304,80,6,304
0,308,80,6,304
0,304,84,6,304
0,308,84,6,-160627360
0,312,80,9,-160627360
0,304,88,3,80
0,306,88,3,80
0,304,90,3,80
0,306,90,3,304
0,308,88,6,304
0,304,92,6,304
0,308,92,6,-160627360
0,312,88,6,-160627360
0,316,88,6,-160627360
0,312,92,6,-160627360
0,316,92,3,-160627360
0,318,92,3,-160627360
0,316,94,3,-160627360
0,318,94,3,3
0,320,64,9,336
0,328,64,9,336
0,320,72,9,336
0,328,72,6,336
0,332,72,6,336
0,328,76,6,336
0,332,76,6,-160627360
0,336,64,9,336
0,344,64,6,76
0,348,64,6,76
0,344,68,6,76
0,348,68,6,336
0,336,72,9,336
0,344,72,6,336
0,348,72,6,336
0,344,76,6,336
0,348,76,6,-160627360
0,320,80,9,336
0,328,80,6,76
0,332,80,6,76
0,328,84,6,76
0,332,84,6,336
0,320,88,9,336
0,328,88,9,-160627360
0,336,80,6,336
0,340,80,6,336
0,336,84,6,336
0,340,84,6,-160627360
0,344,80,6,336
0,348,80,3,84
0,350,80,3,84
0,348,82,3,84
0,350,82,3,336
0,344,84,3,84
0,346,84,3,84
0,344,86,3,84
0,346,86,3,336
0,348,84,3,336
0,350,84,3,336
0,348,86,3,336
0,350,86,3,-160627360
0,336,88,6,336
0,340,88,6,336
0,336,92,6,336
0,340,92,3,336
0,342,92,3,336
0,340,94,3,336
0,342,94,3,-160627360
0,344,88,6,-160627360
0,348,88,6,-160627360
0,344,92,6,-160627360
0,348,92,6,3
0,352,64,3,-160627360
0,354,64,3,-160627360
0,352,66,3,-160627360
0,354,66,3,-160541328
0,356,64,3,-160627360
0,358,64,3,-160627360
0,356,66,3,-160627360
0,358,66,3,-160541328
0,352,68,6,-160541328
0,356,68,6,368
0,360,64,9,368
0,352,72,6,-160541328
0,356,72,6,-160541328
0,352,76,6,-160541328
0,356,76,6,368
0,360,72,9,-160627360
0,368,64,9,368
0,376,64,6,72
0,380,64,6,72
0,376,68,6,72
0,380,68,6,368
0,368,72,9,368
0,376,72,9,-160627360
0,352,80,6,72
0,356,80,6,72
0,352,84,3,9789936
0,354,84,3,9789936
0,352,86,3,9789936
0,354,86,3,72
0,356,84,6,368
0,360,80,9,368
0,352,88,6,72
0,356,88,6,72
0,352,92,6,72
0,356,92,6,368
0,360,88,6,368
0,364,88,6,368
0,360,92,6,368
0,364,92,6,-160627360
0,368,80,12,3
0,384,64,6,-160541328
0,388,64,6,-160541328
0,384,68,6,-160541328
0,388,68,6,400
0,392,64,6,-160541328
0,396,64,6,-160541328
0,392,68,6,-160541328
0,396,68,6,400
0,384,72,9,400
0,392,72,6,400
0,396,72,6,400
0,392,76,6,400
0,396,76,6,-160627360
0,400,64,6,76
0,404,64,6,76
0,400,68,6,76
0,404,68,6,400
0,408,64,6,76
0,412,64,6,76
0,408,68,0,64
0,409,68,0,64
0,408,69,0,64
0,409,69,0,68
0,410,68,3,68
0,408,70,3,68
0,410,70,3,76
0,412,68,6,400
0,400,72,6,76
0,404,72,3,68
0,406,72,3,68
0,404,74,3,68
0,406,74,3,76
0,400,76,6,76
0,404,76,6,400
0,408,72,3,76
0,410,72,3,76
0,408,74,3,76
0,410,74,3,400
0,412,72,3,76
0,414,72,3,76
0,412,74,0,74
0,413,74,0,74
0,412,75,0,74
0,413,75,0,76
0,414,74,3,400
0,408,76,6,400
0,412,76,6,-160627360
0,384,80,9,400
0,392,80,6,76
0,396,80,6,76
0,392,84,6,76
0,396,84,3,76
0,398,84,3,76
0,396,86,3,76
0,398,86,3,400
0,384,88,6,76
0,388,88,6,76
0,384,92,6,76
0,388,92,3,76
0,390,92,3,76
0,388,94,3,76
0,390,94,3,400
0,392,88,3,76
0,394,88,3,76
0,392,90,3,76
0,394,90,0,76
0,395,90,0,76
0,394,91,0,76
0,395,91,0,400
0,396,88,3,76
0,398,88,3,76
0,396,90,3,76
0,398,90,3,400
0,392,92,3,76
0,394,92,3,76
0,392,94,3,76
0,394,94,3,400
0,396,92,6,-160627360
0,400,80,3,92
0,402,80,3,92
0,400,82,3,92
0,402,82,3,400
0,404,80,6,400
0,400,84,6,400
0,404,84,6,-160627360
0,408,80,6,400
0,412,80,3,84
0,414,80,3,84
0,412,82,3,84
0,414,82,3,400
0,408,84,6,400
0,412,84,6,-160627360
0,400,88,9,-160627360
0,408,88,9,3
0,416,64,9,432
0,424,64,9,432
0,416,72,3,64
0,418,72,3,64
