num_quadro,pos_coluna,pos_linha,tam_bloco
0,288,56,6,46
0,292,56,6,46
0,288,60,6,46
0,292,60,3,46
0,294,60,3,46
0,292,62,3,46
0,294,62,3,304
0,296,56,6,304
0,300,56,3,46
0,302,56,3,46
0,300,58,3,46
0,302,58,3,304
0,296,60,3,46
0,298,60,3,46
0,296,62,3,46
0,298,62,3,304
0,300,60,6,759215456
0,304,48,6,304
0,308,48,6,304
0,304,52,6,304
0,308,52,6,759215456
0,312,48,6,304
0,316,48,3,52
0,318,48,3,52
0,316,50,3,52
0,318,50,3,304
0,312,52,6,304
0,316,52,6,759215456
0,304,56,6,304
0,308,56,6,304
0,304,60,6,304
0,308,60,0,52
0,309,60,0,52
0,308,61,0,52
0,309,61,0,304
0,310,60,3,304
0,308,62,3,304
0,310,62,3,759215456
0,312,56,6,759215456
0,316,56,3,304
0,318,56,3,304
0,316,58,3,304
0,318,58,3,759215456
0,312,60,6,759215456
0,316,60,6,3
0,320,32,9,336
0,328,32,9,336
0,320,40,9,336
0,328,40,9,759215456
0,336,32,12,759215456
0,320,48,6,32
0,324,48,6,32
0,320,52,6,32
0,324,52,3,32
0,326,52,3,32
0,324,54,3,32
0,326,54,3,336
0,328,48,6,32
0,332,48,6,32
0,328,52,3,54
0,330,52,3,54
0,328,54,3,54
0,330,54,3,32
0,332,52,6,336
0,320,56,6,32
0,324,56,3,52
0,326,56,3,52
0,324,58,3,52
0,326,58,3,32
0,320,60,6,32
0,324,60,6,336
0,328,56,0,60
0,329,56,0,60
0,328,57,0,60
0,329,57,0,32
0,330,56,0,60
0,331,56,0,60
0,330,57,0,60
0,331,57,0,32
0,328,58,3,32
0,330,58,3,336
0,332,56,3,32
0,334,56,3,32
0,332,58,3,32
0,334,58,3,336
0,328,60,6,336
0,332,60,3,336
0,334,60,3,336
0,332,62,3,336
0,334,62,3,759215456
0,336,48,12,3
0,352,32,12,759215456
0,368,32,12,759215456
0,352,48,9,368
0,360,48,9,368
0,352,56,9,368
0,360,56,9,759215456
0,368,48,6,368
0,372,48,6,368
0,368,52,6,368
0,372,52,6,759215456
0,376,48,9,759215456
0,368,56,9,759215456
0,376,56,9,3
0,384,32,12,759215456
0,400,32,12,759215456
0,384,48,9,400
0,392,48,9,400
0,384,56,9,400
0,392,56,9,759215456
0,400,48,9,759215456
0,408,48,9,759215456
0,400,56,6,400
0,404,56,6,400
0,400,60,6,400
0,404,60,6,759215456
0,408,56,9,3
0,416,32,12,759215456
0,432,32,12,759215456
0,416,48,9,432
0,424,48,9,432
0,416,56,9,432
0,424,56,9,759215456
0,432,48,9,759215456
0,440,48,9,759215456
0,432,56,9,759215456
0,440,56,9,3
0,448,32,12,759215456
0,464,32,9,464
0,472,32,9,464
0,464,40,9,464
0,472,40,9,759215456
0,448,48,9,464
0,456,48,9,464
0,448,56,9,464
0,456,56,9,759215456
0,464,48,9,759215456
0,472,48,9,759215456
0,464,56,9,759215456
0,472,56,9,3
0,0,64,12,759215456
0,16,64,9,16
0,24,64,9,16
0,16,72,9,16
0,24,72,9,759215456
0,0,80,12,759215456
0,16,80,9,759215456
0,24,80,9,759215456
0,16,88,9,759215456
0,24,88,9,3
0,32,64,12,759215456
0,48,64,12,759215456
0,32,80,12,759215456
0,48,80,12,3
0,64,64,9,80
0,72,64,9,80
0,64,72,9,80
0,72,72,9,759215456
0,80,64,12,759215456
0,64,80,9,80
0,72,80,6,64
0,76,80,6,64
0,72,84,6,64
0,76,84,3,64
0,78,84,3,64
0,76,86,3,64
0,78,86,3,80
0,64,88,9,80
0,72,88,6,80
0,76,88,6,80
0,72,92,6,80
0,76,92,6,759215456
0,80,80,6,80
0,84,80,6,80
0,80,84,6,80
0,84,84,6,759215456
0,88,80,6,80
0,92,80,6,80
0,88,84,6,80
0,92,84,6,759215456
0,80,88,9,759215456
0,88,88,9,3
0,96,64,9,112
0,104,64,9,112
0,96,72,9,112
0,104,72,9,759215456
0,112,64,9,112
0,120,64,9,112
0,112,72,6,72
0,116,72,6,72
0,112,76,6,72
0,116,76,6,112
0,120,72,6,112
0,124,72,6,112
0,120,76,6,112
0,124,76,6,759215456
0,96,80,12,759215456
0,112,80,6,112
0,116,80,6,112
0,112,84,6,112
0,116,84,6,759215456
0,120,80,6,112
0,124,80,6,112
0,120,84,6,112
0,124,84,6,759215456
0,112,88,9,759215456
0,120,88,6,759215456
0,124,88,6,759215456
0,120,92,6,759215456
0,124,92,6,3
0,128,64,9,144
0,136,64,6,759301488
0,140,64,6,759301488
0,136,68,6,759301488
0,140,68,6,144
0,128,72,6,759301488
0,132,72,6,759301488
0,128,76,6,759301488
0,132,76,6,144
0,136,72,9,759215456
0,144,64,12,759215456
0,128,80,12,759215456
0,144,80,12,3
0,160,64,12,759215456
0,176,64,12,759215456
0,160,80,9,176
0,168,80,9,176
0,160,88,9,176
0,168,88,9,759215456
0,176,80,12,3
0,192,64,9,208
0,200,64,9,208
0,192,72,9,208
0,200,72,9,759215456
0,208,64,9,208
0,216,64,9,208
0,208,72,6,72
0,212,72,6,72
0,208,76,6,72
0,212,76,6,208
0,216,72,6,208
0,220,72,3,72
0,222,72,3,72
0,220,74,3,72
0,222,74,3,208
0,216,76,6,208
0,220,76,6,759215456
0,192,80,9,208
0,200,80,9,208
0,192,88,9,208
0,200,88,9,759215456
0,208,80,9,759215456
0,216,80,6,208
0,220,80,6,208
0,216,84,6,208
0,220,84,6,759215456
0,208,88,9,759215456
0,216,88,9,3
0,224,64,6,759301488
0,228,64,6,759301488
0,224,68,6,759301488
0,228,68,6,240
0,232,64,9,240
0,224,72,6,759301488
0,228,72,6,759301488
0,224,76,3,64
0,226,76,3,64
0,224,78,3,64
0,226,78,3,759301488
0,228,76,6,240
0,232,72,9,759215456
0,240,64,6,72
0,244,64,6,72
0,240,68,6,72
0,244,68,6,240
0,248,64,3,68
0,250,64,3,68
0,248,66,3,68
0,250,66,3,72
0,252,64,6,72
0,248,68,6,72
0,252,68,6,240
0,240,72,6,72
0,244,72,6,72
0,240,76,6,72
0,244,76,6,240
0,248,72,3,72
0,250,72,3,72
0,248,74,3,72
0,250,74,3,240
0,252,72,6,240
0,248,76,6,240
0,252,76,6,759215456
0,224,80,6,76
0,228,80,6,76
0,224,84,6,76
0,228,84,6,240
0,232,80,6,76
0,236,80,6,76
0,232,84,6,76
0,236,84,6,240
0,224,88,9,240
0,232,88,9,759215456
0,240,80,6,240
0,244,80,6,240
0,240,84,6,240
0,244,84,6,759215456
0,248,80,6,240
0,252,80,6,240
0,248,84,6,240
0,252,84,6,759215456
0,240,88,6,240
0,244,88,6,240
0,240,92,6,240
0,244,92,6,759215456
0,248,88,9,3
0,256,64,3,759215456
0,258,64,3,759215456
0,256,66,3,759215456
0,258,66,3,759301488
0,260,64,6,759301488
0,256,68,6,759301488
0,260,68,6,272
0,264,64,6,759301488
0,268,64,6,759301488
0,264,68,3,68
0,266,68,3,68
0,264,70,3,68
0,266,70,3,759301488
0,268,68,6,272
0,256,72,6,759301488
0,260,72,6,759301488
0,256,76,6,759301488
0,260,76,6,272
0,264,72,6,272
0,268,72,3,759301488
0,270,72,3,759301488
0,268,74,3,759301488
0,270,74,3,272
0,264,76,6,272
0,268,76,6,759215456
0,272,64,6,76
0,276,64,6,76
0,272,68,0,64
0,273,68,0,64
0,272,69,0,64
0,273,69,0,929813792
0,274,68,3,929813792
0,272,70,3,929813792
0,274,70,3,76
0,276,68,0,929813792
0,277,68,0,929813792
0,276,69,0,929813792
0,277,69,0,76
0,278,68,3,76
0,276,70,3,76
0,278,70,3,272
0,280,64,6,76
0,284,64,6,76
0,280,68,6,76
0,284,68,6,272
0,272,72,3,68
0,274,72,3,68
0,272,74,3,68
0,274,74,3,76
0,276,72,6,76
0,272,76,6,76
0,276,76,3,76
0,278,76,3,76
0,276,78,3,76
0,278,78,3,272
0,280,72,3,76
0,282,72,3,76
0,280,74,3,76
0,282,74,3,272
0,284,72,6,272
0,280,76,6,272
0,284,76,6,759215456
0,256,80,6,76
0,260,80,6,76
0,256,84,6,76
0,260,84,6,272
0,264,80,3,84
0,266,80,0,929840608
0,267,80,0,929840608
0,266,81,0,929840608
0,267,81,0,84
0,264,82,3,84
0,266,82,3,76
0,268,80,6,76
0,264,84,6,76
0,268,84,6,272
0,256,88,3,84
0,258,88,3,84
0,256,90,3,84
0,258,90,3,76
0,260,88,6,76
0,256,92,6,76
0,260,92,6,272
0,264,88,9,759215456
0,272,80,6,272
0,276,80,6,272
0,272,84,6,272
0,276,84,3,272
0,278,84,3,272
0,276,86,3,272
0,278,86,3,759215456
0,280,80,6,272
0,284,80,3,86
0,286,80,3,86
0,284,82,3,86
0,286,82,3,272
0,280,84,3,86
0,282,84,3,86
0,280,86,3,86
0,282,86,3,272
0,284,84,6,759215456
0,272,88,6,272
0,276,88,6,272
0,272,92,6,272
0,276,92,6,759215456
0,280,88,3,272
0,282,88,3,272
0,280,90,3,272
0,282,90,3,759215456
0,284,88,6,759215456
0,280,92,6,759215456
0,284,92,6,3
0,288,64,6,759301488
0,292,64,6,759301488
0,288,68,6,759301488
0,292,68,6,304
0,296,64,6,759301488
0,300,64,6,759301488
0,296,68,6,759301488
0,300,68,6,304
0,288,72,6,759301488
0,292,72,3,68
0,294,72,3,68
0,292,74,3,68
0,294,74,3,759301488
0,288,76,6,759301488
0,292,76,6,304
0,296,72,3,759301488
0,298,72,3,759301488
0,296,74,3,759301488
0,298,74,3,304
0,300,72,6,304
0,296,76,6,304
0,300,76,6,759215456
0,304,64,6,76
0,308,64,6,76
0,304,68,6,76
0,308,68,6,304
0,312,64,6,76
0,316,64,6,76
0,312,68,6,76
0,316,68,3,76
0,318,68,3,76
0,316,70,3,76
0,318,70,3,304
0,304,72,3,70
0,306,72,3,70
0,304,74,3,70
0,306,74,3,76
0,308,72,6,76
0,304,76,3,70
0,306,76,3,70
0,304,78,3,70
0,306,78,3,76
0,308,76,6,304
0,312,72,3,76
0,314,72,3,76
0,312,74,3,76
0,314,74,3,304
0,316,72,3,76
0,318,72,3,76
0,316,74,3,76
0,318,74,3,304
0,312,76,6,304
0,316,76,6,759215456
0,288,80,3,929962624
0,290,80,3,929962624
0,288,82,3,929962624
0,290,82,3,76
0,292,80,6,76
0,288,84,6,76
0,292,84,6,304
0,296,80,6,76
0,300,80,6,76
0,296,84,6,76
0,300,84,3,76
0,302,84,3,76
0,300,86,3,76
0,302,86,3,304
0,288,88,9,304
0,296,88,6,304
0,300,88,6,304
0,296,92,6,304
0,300,92,6,759215456
0,304,80,6,304
0,308,80,6,304
0,304,84,3,92
0,306,84,3,92
0,304,86,3,92
0,306,86,3,304
0,308,84,3,304
0,310,84,3,304
0,308,86,3,304
0,310,86,3,759215456
0,312,80,6,304
0,316,80,6,304
0,312,84,6,304
0,316,84,6,759215456
0,304,88,6,304
0,308,88,6,304
0,304,92,6,304
0,308,92,6,759215456
0,312,88,6,759215456
0,316,88,6,759215456
0,312,92,6,759215456
0,316,92,6,3
0,320,64,6,759301488
0,324,64,3,759215456
0,326,64,3,759215456
0,324,66,3,759215456
0,326,66,3,759301488
0,320,68,6,759301488
0,324,68,3,759301488
0,326,68,3,759301488
0,324,70,3,759301488
0,326,70,3,336
0,328,64,6,759301488
0,332,64,6,759301488
0,328,68,3,70
0,330,68,3,70
0,328,70,3,70
0,330,70,3,759301488
0,332,68,6,336
0,320,72,6,759301488
0,324,72,6,759301488
0,320,76,6,759301488
0,324,76,6,336
0,328,72,6,336
0,332,72,3,759301488
0,334,72,3,759301488
0,332,74,0,72
0,333,74,0,72
0,332,75,0,72
0,333,75,0,759301488
0,334,74,3,336
0,328,76,3,759301488
0,330,76,3,759301488
0,328,78,3,759301488
0,330,78,3,336
0,332,76,6,759215456
0,336,64,12,759215456
0,320,80,3,929737440
0,322,80,3,929737440
0,320,82,3,929737440
0,322,82,3,64
0,324,80,6,64
0,320,84,6,64
0,324,84,6,336
0,328,80,6,64
0,332,80,6,64
0,328,84,3,84
0,330,84,3,84
0,328,86,3,84
0,330,86,3,64
0,332,84,6,336
0,320,88,6,64
0,324,88,6,64
0,320,92,6,64
0,324,92,6,336
0,328,88,6,336
0,332,88,6,336
0,328,92,6,336
0,332,92,6,759215456
0,336,80,9,759215456
0,344,80,9,759215456
0,336,88,9,759215456
0,344,88,9,3
0,352,64,9,368
0,360,64,9,368
0,352,72,9,368
0,360,72,9,759215456
0,368,64,6,72
0,372,64,6,72
0,368,68,6,72
0,372,68,6,368
0,376,64,9,368
0,368,72,9,368
0,376,72,9,759215456
0,352,80,9,368
0,360,80,9,368
0,352,88,6,72
0,356,88,6,72
0,352,92,6,72
0,356,92,6,368
0,360,88,9,759215456
0,368,80,12,3
0,384,64,9,400
0,392,64,9,400
0,384,72,9,400
0,392,72,9,759215456
0,400,64,9,400
0,408,64,9,400
0,400,72,9,400
0,408,72,9,759215456
0,384,80,12,759215456
0,400,80,12,3
0,416,64,12,759215456
0,432,64,12,759215456
0,416,80,12,759215456
0,432,80,12,3
0,448,64,12,759215456
0,464,64,12,759215456
0,448,80,12,759215456
0,464,80,12,3
0,0,96,12,759215456
0,16,96,9,16
0,24,96,9,16
0,16,104,9,16
0,24,104,6,16
0,28,104,6,16
0,24,108,6,16
0,28,108,6,759215456
0,0,112,12,759215456
0,16,112,9,759215456
0,24,112,9,759215456
0,16,120,9,759215456
0,24,120,9,3
0,32,96,9,48
0,40,96,9,48
0,32,104,6,759301488
0,36,104,6,759301488
0,32,108,6,759301488
0,36,108,6,48
0,40,104,9,759215456
0,48,96,9,48
0,56,96,9,48
0,48,104,9,48
0,56,104,9,759215456
0,32,112,6,104
0,36,112,6,104
0,32,116,6,104
0,36,116,6,48
0,40,112,9,48
0,32,120,6,104
0,36,120,6,104
0,32,124,6,104
0,36,124,6,48
0,40,120,6,48
0,44,120,6,48
0,40,124,6,48
0,44,124,6,759215456
0,48,112,9,759215456
0,56,112,9,759215456
0,48,120,9,759215456
0,56,120,9,3
0,64,96,9,80
0,72,96,6,759301488
0,76,96,6,759301488
0,72,100,6,759301488
0,76,100,6,80
0,64,104,9,80
0,72,104,9,759215456
0,80,96,12,759215456
0,64,112,12,759215456
0,80,112,9,759215456
0,88,112,9,759215456
0,80,120,9,759215456
0,88,120,9,3
0,96,96,9,112
0,104,96,9,112
0,96,104,6,759301488
0,100,104,6,759301488
0,96,108,6,759301488
0,100,108,6,112
0,104,104,9,759215456
0,112,96,9,112
0,120,96,9,112
0,112,104,9,112
0,120,104,9,759215456
0,96,112,9,112
0,104,112,9,112
0,96,120,9,112
0,104,120,9,759215456
0,112,112,12,3
0,128,96,12,759215456
0,144,96,12,759215456
0,128,112,12,759215456
0,144,112,12,3
0,160,96,12,759215456
0,176,96,12,759215456
0,160,112,12,759215456
0,176,112,12,3
0,192,96,9,208
0,200,96,9,208
0,192,104,9,208
0,200,104,9,759215456
0,208,96,9,208
0,216,96,6,104
0,220,96,6,104
0,216,100,6,104
0,220,100,6,208
0,208,104,9,208
0,216,104,9,759215456
0,192,112,12,759215456
0,208,112,12,3
0,224,96,6,759301488
0,228,96,6,759301488
0,224,100,6,759301488
0,228,100,6,240
0,232,96,6,759301488
0,236,96,6,759301488
0,232,100,3,100
0,234,100,3,100
0,232,102,3,100
0,234,102,3,759301488
0,236,100,6,240
0,224,104,9,240
0,232,104,9,759215456
0,240,96,6,104
0,244,96,6,104
0,240,100,6,104
0,244,100,6,240
0,248,96,9,240
0,240,104,9,240
0,248,104,6,240
0,252,104,6,240
0,248,108,6,240
0,252,108,6,759215456
0,224,112,9,240
0,232,112,9,240
0,224,120,9,240
0,232,120,9,759215456
0,240,112,9,759215456
0,248,112,6,240
0,252,112,6,240
0,248,116,6,240
0,252,116,6,759215456
0,240,120,9,759215456
0,248,120,9,3
0,256,96,6,759301488
0,260,96,6,759301488
0,256,100,6,759301488
0,260,100,3,759301488
0,262,100,3,759301488
0,260,102,3,759301488
0,262,102,3,272
0,264,96,6,759301488
0,268,96,6,759301488
0,264,100,3,102
0,266,100,3,102
0,264,102,3,102
0,266,102,3,759301488
0,268,100,6,272
0,256,104,6,759301488
0,260,104,6,759301488
0,256,108,6,759301488
0,260,108,6,272
0,264,104,9,759215456
0,272,96,6,104
0,276,96,6,104
0,272,100,6,104
0,276,100,6,272
0,280,96,6,104
0,284,96,6,104
0,280,100,6,104
0,284,100,3,104
0,286,100,3,104
0,284,102,3,104
0,286,102,3,272
0,272,104,3,102
0,274,104,3,102
0,272,106,3,102
0,274,106,3,104
0,276,104,6,104
0,272,108,6,104
0,276,108,6,272
0,280,104,6,272
0,284,104,6,272
0,280,108,6,272
0,284,108,6,759215456
0,256,112,6,108
0,260,112,6,108
0,256,116,6,108
0,260,116,6,272
0,264,112,6,108
0,268,112,6,108
0,264,116,6,108
0,268,116,6,272
0,256,120,6,108
0,260,120,6,108
0,256,124,6,108
0,260,124,6,272
0,264,120,6,272
0,268,120,6,272
0,264,124,6,272
0,268,124,6,759215456
0,272,112,6,272
0,276,112,6,272
0,272,116,6,272
0,276,116,6,759215456
0,280,112,6,272
0,284,112,6,272
0,280,116,6,272
0,284,116,6,759215456
0,272,120,9,759215456
0,280,120,6,759215456
0,284,120,6,759215456
0,280,124,6,759215456
0,284,124,6,3
0,288,96,6,759301488
0,292,96,6,759301488
0,288,100,6,759301488
0,292,100,3,759301488
0,294,100,3,759301488
0,292,102,3,759301488
0,294,102,3,304
0,296,96,6,759301488
0,300,96,6,759301488
0,296,100,6,759301488
0,300,100,6,304
0,288,104,6,759301488
0,292,104,6,759301488
0,288,108,6,759301488
0,292,108,6,304
0,296,104,6,304
0,300,104,6,304
0,296,108,6,304
0,300,108,6,759215456
0,304,96,3,929864736
0,306,96,3,929864736
0,304,98,3,929864736
0,306,98,3,108
0,308,96,3,929864736
0,310,96,3,929864736
0,308,98,3,929864736
0,310,98,3,108
0,304,100,6,108
0,308,100,6,304
0,312,96,6,108
0,316,96,6,108
0,312,100,6,108
0,316,100,6,304
0,304,104,6,108
0,308,104,6,108
0,304,108,6,108
0,308,108,3,108
0,310,108,3,108
0,308,110,3,108
0,310,110,3,304
0,312,104,6,304
0,316,104,6,304
0,312,108,3,108
0,314,108,3,108
0,312,110,3,108
0,314,110,3,304
0,316,108,3,304
0,318,108,3,304
0,316,110,3,304
