num_quadro,pos_coluna,pos_linha,tam_bloco
0,408,48,9,-1118508768
0,400,56,9,-1118508768
0,408,56,9,3
0,416,32,9,432
0,424,32,9,432
0,416,40,9,432
0,424,40,9,-1118508768
0,432,32,9,432
0,440,32,9,432
0,432,40,9,432
0,440,40,9,-1118508768
0,416,48,9,432
0,424,48,9,432
0,416,56,9,432
0,424,56,9,-1118508768
0,432,48,9,-1118508768
0,440,48,9,-1118508768
0,432,56,9,-1118508768
0,440,56,9,3
0,448,32,9,464
0,456,32,9,464
0,448,40,9,464
0,456,40,9,-1118508768
0,464,32,9,464
0,472,32,9,464
0,464,40,9,464
0,472,40,9,-1118508768
0,448,48,9,464
0,456,48,9,464
0,448,56,9,464
0,456,56,9,-1118508768
0,464,48,9,-1118508768
0,472,48,9,-1118508768
0,464,56,9,-1118508768
0,472,56,9,3
0,0,64,12,-1118508768
0,16,64,12,-1118508768
0,0,80,12,-1118508768
0,16,80,12,3
0,32,64,12,-1118508768
0,48,64,12,-1118508768
0,32,80,12,-1118508768
0,48,80,12,3
0,64,64,12,-1118508768
0,80,64,12,-1118508768
0,64,80,12,-1118508768
0,80,80,12,3
0,96,64,12,-1118508768
0,112,64,12,-1118508768
0,96,80,12,-1118508768
0,112,80,12,3
0,128,64,12,-1118508768
0,144,64,12,-1118508768
0,128,80,12,-1118508768
0,144,80,12,3
0,160,64,12,-1118508768
0,176,64,9,176
0,184,64,9,176
0,176,72,9,176
0,184,72,9,-1118508768
0,160,80,12,-1118508768
0,176,80,12,3
0,192,64,9,208
0,200,64,9,208
0,192,72,9,208
0,200,72,9,-1118508768
0,208,64,12,-1118508768
0,192,80,9,208
0,200,80,9,208
0,192,88,9,208
0,200,88,9,-1118508768
0,208,80,9,-1118508768
0,216,80,9,-1118508768
0,208,88,9,-1118508768
0,216,88,9,3
0,224,64,9,240
0,232,64,9,240
0,224,72,9,240
0,232,72,9,-1118508768
0,240,64,12,-1118508768
0,224,80,12,-1118508768
0,240,80,12,3
0,256,64,12,-1118508768
0,272,64,12,-1118508768
0,256,80,12,-1118508768
0,272,80,9,-1118508768
0,280,80,9,-1118508768
0,272,88,9,-1118508768
0,280,88,9,3
0,288,64,9,304
0,296,64,9,304
0,288,72,9,304
0,296,72,9,-1118508768
0,304,64,9,304
0,312,64,9,304
0,304,72,9,304
0,312,72,9,-1118508768
0,288,80,9,304
0,296,80,9,304
0,288,88,9,304
0,296,88,9,-1118508768
0,304,80,9,-1118508768
0,312,80,9,-1118508768
0,304,88,9,-1118508768
0,312,88,9,3
0,320,64,9,336
0,328,64,9,336
0,320,72,9,336
0,328,72,9,-1118508768
0,336,64,12,-1118508768
0,320,80,12,-1118508768
0,336,80,12,3
0,352,64,12,-1118508768
0,368,64,9,368
0,376,64,9,368
0,368,72,9,368
0,376,72,9,-1118508768
0,352,80,9,368
0,360,80,9,368
0,352,88,9,368
0,360,88,9,-1118508768
0,368,80,9,-1118508768
0,376,80,9,-1118508768
0,368,88,9,-1118508768
0,376,88,9,3
0,384,64,12,-1118508768
0,400,64,12,-1118508768
0,384,80,9,400
0,392,80,9,400
0,384,88,9,400
0,392,88,9,-1118508768
0,400,80,9,-1118508768
0,408,80,9,-1118508768
0,400,88,9,-1118508768
0,408,88,9,3
0,416,64,9,432
0,424,64,9,432
0,416,72,9,432
0,424,72,9,-1118508768
0,432,64,9,432
0,440,64,9,432
0,432,72,9,432
0,440,72,9,-1118508768
0,416,80,9,432
0,424,80,9,432
0,416,88,9,432
0,424,88,6,432
0,428,88,6,432
0,424,92,6,432
0,428,92,6,-1118508768
0,432,80,9,-1118508768
0,440,80,9,-1118508768
0,432,88,9,-1118508768
0,440,88,9,3
0,448,64,9,464
0,456,64,9,464
0,448,72,9,464
0,456,72,9,-1118508768
0,464,64,9,464
0,472,64,9,464
0,464,72,9,464
0,472,72,9,-1118508768
0,448,80,9,464
0,456,80,9,464
0,448,88,9,464
0,456,88,9,-1118508768
0,464,80,9,-1118508768
0,472,80,9,-1118508768
0,464,88,9,-1118508768
0,472,88,9,3
0,0,96,12,-1118508768
0,16,96,12,-1118508768
0,0,112,12,-1118508768
0,16,112,12,3
0,32,96,12,-1118508768
0,48,96,12,-1118508768
0,32,112,12,-1118508768
0,48,112,12,3
0,64,96,12,-1118508768
0,80,96,12,-1118508768
0,64,112,12,-1118508768
0,80,112,12,3
0,96,96,12,-1118508768
0,112,96,9,112
0,120,96,9,112
0,112,104,9,112
0,120,104,9,-1118508768
0,96,112,12,-1118508768
0,112,112,9,-1118508768
0,120,112,9,-1118508768
0,112,120,9,-1118508768
0,120,120,9,3
0,128,96,9,144
0,136,96,9,144
0,128,104,9,144
0,136,104,9,-1118508768
0,144,96,9,144
0,152,96,9,144
0,144,104,9,144
0,152,104,9,-1118508768
0,128,112,12,-1118508768
0,144,112,9,-1118508768
0,152,112,9,-1118508768
0,144,120,9,-1118508768
0,152,120,9,3
0,160,96,9,176
0,168,96,9,176
0,160,104,9,176
0,168,104,9,-1118508768
0,176,96,9,176
0,184,96,9,176
0,176,104,9,176
0,184,104,9,-1118508768
0,160,112,9,176
0,168,112,9,176
0,160,120,9,176
0,168,120,9,-1118508768
0,176,112,9,-1118508768
0,184,112,9,-1118508768
0,176,120,9,-1118508768
0,184,120,9,3
0,192,96,9,208
0,200,96,9,208
0,192,104,9,208
0,200,104,9,-1118508768
0,208,96,9,208
0,216,96,9,208
0,208,104,9,208
0,216,104,6,208
0,220,104,6,208
0,216,108,6,208
0,220,108,6,-1118508768
0,192,112,9,208
0,200,112,9,208
0,192,120,9,208
0,200,120,9,-1118508768
0,208,112,6,208
0,212,112,6,208
0,208,116,6,208
0,212,116,6,-1118508768
0,216,112,6,208
0,220,112,6,208
0,216,116,6,208
0,220,116,6,-1118508768
0,208,120,9,-1118508768
0,216,120,9,3
0,224,96,9,240
0,232,96,9,240
0,224,104,9,240
0,232,104,9,-1118508768
0,240,96,9,240
0,248,96,9,240
0,240,104,9,240
0,248,104,9,-1118508768
0,224,112,9,240
0,232,112,9,240
0,224,120,9,240
0,232,120,9,-1118508768
0,240,112,9,-1118508768
0,248,112,9,-1118508768
0,240,120,9,-1118508768
0,248,120,9,3
0,256,96,9,272
0,264,96,9,272
0,256,104,9,272
0,264,104,9,-1118508768
0,272,96,9,272
0,280,96,9,272
0,272,104,9,272
0,280,104,9,-1118508768
0,256,112,12,-1118508768
0,272,112,9,-1118508768
0,280,112,9,-1118508768
0,272,120,6,272
0,276,120,6,272
0,272,124,6,272
0,276,124,6,-1118508768
0,280,120,6,-1118508768
0,284,120,6,-1118508768
0,280,124,6,-1118508768
0,284,124,6,3
0,288,96,9,304
0,296,96,9,304
0,288,104,9,304
0,296,104,9,-1118508768
0,304,96,9,304
0,312,96,9,304
0,304,104,9,304
0,312,104,9,-1118508768
0,288,112,9,304
0,296,112,9,304
0,288,120,9,304
0,296,120,9,-1118508768
0,304,112,9,-1118508768
0,312,112,9,-1118508768
0,304,120,6,304
0,308,120,6,304
0,304,124,6,304
0,308,124,6,-1118508768
0,312,120,9,3
0,320,96,12,-1118508768
0,336,96,12,-1118508768
0,320,112,12,-1118508768
0,336,112,12,3
0,352,96,12,-1118508768
0,368,96,9,368
0,376,96,9,368
0,368,104,9,368
0,376,104,9,-1118508768
0,352,112,12,-1118508768
0,368,112,9,-1118508768
0,376,112,9,-1118508768
0,368,120,9,-1118508768
0,376,120,6,-1118508768
0,380,120,6,-1118508768
0,376,124,6,-1118508768
0,380,124,6,3
0,384,96,9,400
0,392,96,9,400
0,384,104,6,-1118422736
0,388,104,6,-1118422736
0,384,108,6,-1118422736
0,388,108,6,400
0,392,104,9,-1118508768
0,400,96,6,104
0,404,96,6,104
0,400,100,6,104
0,404,100,6,400
0,408,96,9,400
0,400,104,9,400
0,408,104,9,-1118508768
0,384,112,9,400
0,392,112,9,400
0,384,120,9,400
0,392,120,9,-1118508768
0,400,112,9,-1118508768
0,408,112,9,-1118508768
0,400,120,9,-1118508768
0,408,120,9,3
0,416,96,9,432
0,424,96,9,432
0,416,104,9,432
0,424,104,9,-1118508768
0,432,96,12,-1118508768
0,416,112,9,432
0,424,112,9,432
0,416,120,9,432
0,424,120,9,-1118508768
0,432,112,9,-1118508768
0,440,112,9,-1118508768
0,432,120,9,-1118508768
0,440,120,9,3
0,448,96,9,464
0,456,96,9,464
0,448,104,9,464
0,456,104,9,-1118508768
0,464,96,9,464
0,472,96,9,464
0,464,104,9,464
0,472,104,9,-1118508768
0,448,112,9,464
0,456,112,9,464
0,448,120,9,464
0,456,120,9,-1118508768
0,464,112,9,-1118508768
0,472,112,6,464
0,476,112,6,464
0,472,116,6,464
0,476,116,6,-1118508768
0,464,120,9,-1118508768
0,472,120,6,-1118508768
0,476,120,6,-1118508768
0,472,124,6,-1118508768
0,476,124,6,3
0,0,128,12,-1118508768
0,16,128,12,-1118508768
0,0,144,12,-1118508768
0,16,144,12,3
0,32,128,12,-1118508768
0,48,128,12,-1118508768
0,32,144,12,-1118508768
0,48,144,12,3
0,64,128,12,-1118508768
0,80,128,12,-1118508768
0,64,144,12,-1118508768
0,80,144,12,3
0,96,128,12,-1118508768
0,112,128,12,-1118508768
0,96,144,12,-1118508768
0,112,144,9,-1118508768
0,120,144,9,-1118508768
0,112,152,9,-1118508768
0,120,152,9,3
0,128,128,9,144
0,136,128,9,144
0,128,136,9,144
0,136,136,9,-1118508768
0,144,128,9,144
0,152,128,9,144
0,144,136,9,144
0,152,136,9,-1118508768
0,128,144,12,-1118508768
0,144,144,9,-1118508768
0,152,144,9,-1118508768
0,144,152,9,-1118508768
0,152,152,9,3
0,160,128,9,176
0,168,128,9,176
0,160,136,9,176
0,168,136,9,-1118508768
0,176,128,9,176
0,184,128,9,176
0,176,136,9,176
0,184,136,9,-1118508768
0,160,144,9,176
0,168,144,6,136
0,172,144,6,136
0,168,148,6,136
0,172,148,6,176
0,160,152,9,176
0,168,152,9,-1118508768
0,176,144,9,-1118508768
0,184,144,9,-1118508768
0,176,152,9,-1118508768
0,184,152,9,3
0,192,128,9,208
0,200,128,9,208
0,192,136,9,208
0,200,136,6,208
0,204,136,6,208
0,200,140,6,208
0,204,140,6,-1118508768
0,208,128,9,208
0,216,128,9,208
0,208,136,9,208
0,216,136,9,-1118508768
0,192,144,9,208
0,200,144,9,208
0,192,152,9,208
0,200,152,6,208
0,204,152,6,208
0,200,156,6,208
0,204,156,6,-1118508768
0,208,144,6,208
0,212,144,6,208
0,208,148,6,208
0,212,148,6,-1118508768
0,216,144,9,-1118508768
0,208,152,9,-1118508768
0,216,152,9,3
0,224,128,9,240
0,232,128,9,240
0,224,136,9,240
0,232,136,9,-1118508768
0,240,128,6,136
0,244,128,6,136
0,240,132,6,136
0,244,132,6,240
0,248,128,9,240
0,240,136,9,240
0,248,136,6,240
0,252,136,6,240
0,248,140,6,240
0,252,140,6,-1118508768
0,224,144,9,240
0,232,144,9,240
0,224,152,9,240
0,232,152,9,-1118508768
0,240,144,9,-1118508768
0,248,144,9,-1118508768
0,240,152,9,-1118508768
0,248,152,9,3
0,256,128,9,272
0,264,128,9,272
0,256,136,6,-1118422736
0,260,136,6,-1118422736
0,256,140,6,-1118422736
0,260,140,6,272
0,264,136,9,-1118508768
0,272,128,9,272
0,280,128,9,272
0,272,136,9,272
0,280,136,9,-1118508768
0,256,144,9,272
0,264,144,9,272
0,256,152,9,272
0,264,152,9,-1118508768
0,272,144,6,272
0,276,144,6,272
0,272,148,6,272
0,276,148,6,-1118508768
0,280,144,9,-1118508768
0,272,152,9,-1118508768
0,280,152,9,3
0,288,128,9,304
0,296,128,6,-1118422736
0,300,128,6,-1118422736
0,296,132,6,-1118422736
0,300,132,6,304
0,288,136,9,304
0,296,136,9,-1118508768
0,304,128,9,304
0,312,128,9,304
0,304,136,9,304
0,312,136,9,-1118508768
0,288,144,9,304
0,296,144,9,304
0,288,152,9,304
0,296,152,9,-1118508768
0,304,144,6,304
0,308,144,6,304
0,304,148,6,304
0,308,148,6,-1118508768
0,312,144,9,-1118508768
0,304,152,9,-1118508768
0,312,152,9,3
0,320,128,12,-1118508768
0,336,128,12,-1118508768
0,320,144,9,336
0,328,144,9,336
0,320,152,9,336
0,328,152,9,-1118508768
0,336,144,9,-1118508768
0,344,144,6,336
0,348,144,6,336
0,344,148,6,336
0,348,148,6,-1118508768
0,336,152,9,-1118508768
0,344,152,9,3
0,352,128,12,-1118508768
0,368,128,9,368
0,376,128,9,368
0,368,136,9,368
0,376,136,9,-1118508768
0,352,144,9,368
0,360,144,9,368
0,352,152,9,368
0,360,152,9,-1118508768
0,368,144,9,-1118508768
0,376,144,9,-1118508768
0,368,152,9,-1118508768
0,376,152,9,3
0,384,128,9,400
0,392,128,9,400
0,384,136,9,400
0,392,136,9,-1118508768
0,400,128,12,-1118508768
0,384,144,9,400
0,392,144,9,400
0,384,152,9,400
0,392,152,6,400
0,396,152,6,400
0,392,156,6,400
0,396,156,6,-1118508768
0,400,144,9,-1118508768
0,408,144,9,-1118508768
0,400,152,9,-1118508768
0,408,152,9,3
0,416,128,12,-1118508768
0,432,128,9,432
0,440,128,9,432
0,432,136,9,432
0,440,136,9,-1118508768
0,416,144,9,432
0,424,144,9,432
0,416,152,9,432
0,424,152,9,-1118508768
0,432,144,9,-1118508768
0,440,144,9,-1118508768
0,432,152,6,432
0,436,152,6,432
0,432,156,6,432
0,436,156,6,-1118508768
0,440,152,9,3
0,448,128,9,464
0,456,128,9,464
0,448,136,9,464
0,456,136,9,-1118508768
0,464,128,9,464
0,472,128,6,136
0,476,128,6,136
0,472,132,6,136
0,476,132,6,464
0,464,136,9,464
0,472,136,9,-1118508768
0,448,144,9,464
0,456,144,9,464
0,448,152,9,464
0,456,152,9,-1118508768
0,464,144,9,-1118508768
0,472,144,9,-1118508768
0,464,152,9,-1118508768
0,472,152,9,3
0,0,160,12,-1118508768
0,16,160,12,-1118508768
0,0,176,12,-1118508768
0,16,176,12,3
0,32,160,12,-1118508768
0,48,160,12,-1118508768
0,32,176,12,-1118508768
0,48,176,12,3
0,64,160,12,-1118508768
0,80,160,12,-1118508768
0,64,176,12,-1118508768
0,80,176,12,3
0,96,160,12,-1118508768
0,112,160,12,-1118508768
0,96,176,12,-1118508768
0,112,176,12,3
0,128,160,12,-1118508768
0,144,160,12,-1118508768
0,128,176,12,-1118508768
0,144,176,12,3
0,160,160,9,176
0,168,160,6,-1118422736
0,172,160,6,-1118422736
0,168,164,6,-1118422736
0,172,164,6,176
0,160,168,9,176
0,168,168,9,-1118508768
0,176,160,6,168
0,180,160,6,168
0,176,164,6,168
0,180,164,6,176
0,184,160,6,168
0,188,160,6,168
0,184,164,6,168
0,188,164,6,176
0,176,168,9,176
0,184,168,9,-1118508768
0,160,176,12,-1118508768
0,176,176,12,3
0,192,160,9,208
0,200,160,9,208
0,192,168,9,208
0,200,168,9,-1118508768
0,208,160,9,208
0,216,160,9,208
0,208,168,9,208
0,216,168,9,-1118508768
0,192,176,9,208
0,200,176,9,208
0,192,184,9,208
0,200,184,9,-1118508768
0,208,176,6,208
0,212,176,6,208
0,208,180,6,208
0,212,180,6,-1118508768
0,216,176,9,-1118508768
0,208,184,9,-1118508768
0,216,184,9,3
0,224,160,12,-1118508768
0,240,160,9,240
0,248,160,9,240
0,240,168,9,240
0,248,168,9,-1118508768
0,224,176,9,240
0,232,176,9,240
0,224,184,9,240
0,232,184,9,-1118508768
0,240,176,9,-1118508768
0,248,176,9,-1118508768
0,240,184,9,-1118508768
0,248,184,6,-1118508768
0,252,184,6,-1118508768
0,248,188,6,-1118508768
0,252,188,6,3
0,256,160,6,-1118422736
0,260,160,6,-1118422736
0,256,164,6,-1118422736
0,260,164,6,272
0,264,160,6,-1118422736
0,268,160,6,-1118422736
0,264,164,6,-1118422736
0,268,164,6,272
0,256,168,9,272
0,264,168,9,-1118508768
0,272,160,9,272
0,280,160,9,272
0,272,168,9,272
0,280,168,9,-1118508768
0,256,176,9,272
0,264,176,9,272
0,256,184,9,272
0,264,184,9,-1118508768
0,272,176,9,-1118508768
0,280,176,9,-1118508768
0,272,184,9,-1118508768
0,280,184,9,3
0,288,160,9,304
0,296,160,9,304
0,288,168,9,304
0,296,168,9,-1118508768
0,304,160,9,304
0,312,160,6,168
0,316,160,6,168
0,312,164,6,168
0,316,164,6,304
0,304,168,9,304
0,312,168,9,-1118508768
0,288,176,9,304
0,296,176,6,168
0,300,176,6,168
0,296,180,6,168
0,300,180,6,304
0,288,184,9,304
0,296,184,6,304
0,300,184,6,304
0,296,188,6,304
0,300,188,6,-1118508768
0,304,176,9,-1118508768
0,312,176,9,-1118508768
0,304,184,9,-1118508768
0,312,184,9,3
0,320,160,9,336
0,328,160,9,336
0,320,168,9,336
0,328,168,9,-1118508768
0,336,160,12,-1118508768
0,320,176,12,-1118508768
0,336,176,9,-1118508768
0,344,176,9,-1118508768
0,336,184,9,-1118508768
0,344,184,9,3
0,352,160,12,-1118508768
0,368,160,9,368
0,376,160,9,368
0,368,168,9,368
0,376,168,9,-1118508768
0,352,176,9,368
0,360,176,9,368
0,352,184,9,368
0,360,184,9,-1118508768
0,368,176,9,-1118508768
0,376,176,9,-1118508768
0,368,184,9,-1118508768
0,376,184,6,-1118508768
0,380,184,6,-1118508768
0,376,188,6,-1118508768
0,380,188,6,3
0,384,160,9,400
0,392,160,9,400
0,384,168,9,400
0,392,168,9,-1118508768
0,400,160,9,400
0,408,160,9,400
0,400,168,9,400
0,408,168,9,-1118508768
0,384,176,6,168
0,388,176,6,168
0,384,180,6,168
0,388,180,6,400
0,392,176,9,400
0,384,184,9,400
0,392,184,9,-1118508768
0,400,176,9,-1118508768
0,408,176,9,-1118508768
0,400,184,9,-1118508768
0,408,184,9,3
0,416,160,12,-1118508768
0,432,160,12,-1118508768
0,416,176,9,432
0,424,176,9,432
0,416,184,9,432
0,424,184,9,-1118508768
0,432,176,12,3
0,448,160,12,-1118508768
0,464,160,9,464
0,472,160,9,464
0,464,168,9,464
0,472,168,9,-1118508768
0,448,176,12,-1118508768
0,464,176,9,-1118508768
0,472,176,9,-1118508768
0,464,184,9,-1118508768
0,472,184,9,3
0,0,192,12,-1118508768
0,16,192,12,-1118508768
0,0,208,12,-1118508768
0,16,208,12,3
0,32,192,12,-1118508768
0,48,192,12,-1118508768
0,32,208,12,-1118508768
0,48,208,12,3
0,64,192,12,-1118508768
0,80,192,12,-1118508768
0,64,208,12,-1118508768
0,80,208,9,-1118508768
0,88,208,9,-1118508768
0,80,216,9,-1118508768
0,88,216,9,3
0,96,192,9,112
0,104,192,9,112
0,96,200,9,112
0,104,200,9,-1118508768
0,112,192,12,-1118508768
0,96,208,12,-1118508768
0,112,208,12,3
0,128,192,12,-1118508768
0,144,192,12,-1118508768
0,128,208,12,-1118508768
0,160,192,12,-1118508768
0,176,192,12,-1118508768
0,160,208,12,-1118508768
0,176,208,12,3
0,192,192,12,-1118508768
0,208,192,9,208
0,216,192,9,208
0,208,200,9,208
0,216,200,9,-1118508768
0,192,208,12,-1118508768
0,208,208,9,-1118508768
0,216,208,9,-1118508768
0,208,216,9,-1118508768
0,216,216,9,3
0,224,192,9,240
0,232,192,9,240
0,224,200,9,240
0,232,200,9,-1118508768
0,240,192,9,240
0,248,192,9,240
0,240,200,9,240
0,248,200,9,-1118508768
0,224,208,9,240
0,232,208,9,240
0,224,216,9,240
0,232,216,9,-1118508768
0,240,208,9,-1118508768
0,248,208,9,-1118508768
0,240,216,9,-1118508768
0,248,216,9,3
0,256,192,9,272
0,264,192,9,272
0,256,200,9,272
0,264,200,9,-1118508768
0,272,192,9,272
0,280,192,9,272
0,272,200,9,272
0,280,200,9,-1118508768
0,256,208,9,272
0,264,208,6,200
0,268,208,6,200
0,264,212,6,200
0,268,212,6,272
0,256,216,9,272
0,264,216,9,-1118508768
0,272,208,9,-1118508768
0,280,208,6,272
0,284,208,6,272
0,280,212,6,272
0,284,212,6,-1118508768
0,272,216,9,-1118508768
0,280,216,9,3
0,288,192,6,-1118422736
0,292,192,6,-1118422736
0,288,196,6,-1118422736
0,292,196,6,304
0,296,192,9,304
0,288,200,9,304
0,296,200,9,-1118508768
0,304,192,9,304
0,312,192,9,304
0,304,200,6,200
0,308,200,6,200
0,304,204,6,200
0,308,204,6,304
0,312,200,9,-1118508768
0,288,208,6,200
0,292,208,6,200
0,288,212,6,200
0,292,212,6,304
0,296,208,6,200
0,300,208,6,200
0,296,212,6,200
0,300,212,6,304
0,288,216,9,304
0,296,216,9,-1118508768
0,304,208,9,-1118508768
0,312,208,9,-1118508768
0,304,216,9,-1118508768
0,312,216,9,3
0,320,192,12,-1118508768
0,336,192,12,-1118508768
0,320,208,9,336
0,328,208,9,336
0,320,216,9,336
0,328,216,9,-1118508768
0,336,208,9,-1118508768
0,344,208,9,-1118508768
0,336,216,9,-1118508768
0,344,216,9,3
0,352,192,9,368
0,360,192,9,368
0,352,200,9,368
0,360,200,6,368
0,364,200,6,368
0,360,204,6,368
0,364,204,6,-1118508768
0,368,192,9,368
0,376,192,6,204
0,380,192,6,204
0,376,196,6,204
0,380,196,6,368
0,368,200,9,368
0,376,200,9,-1118508768
0,352,208,9,368
0,360,208,9,368
0,352,216,9,368
0,360,216,9,-1118508768
0,368,208,9,-1118508768
0,376,208,9,-1118508768
0,368,216,9,-1118508768
0,376,216,9,3
0,384,192,9,400
0,392,192,9,400
0,384,200,9,400
0,392,200,9,-1118508768
0,400,192,9,400
0,408,192,9,400
0,400,200,9,400
0,408,200,9,-1118508768
0,384,208,12,-1118508768
0,400,208,12,3
0,416,192,9,432
0,424,192,9,432
0,416,200,9,432
0,424,200,9,-1118508768
0,432,192,9,432
0,440,192,9,432
0,432,200,9,432
0,440,200,9,-1118508768
0,416,208,9,432
0,424,208,9,432
0,416,216,9,432
0,424,216,9,-1118508768
0,432,208,12,3
0,448,192,12,-1118508768
0,464,192,12,-1118508768
0,448,208,9,464
0,456,208,9,464
0,448,216,9,464
0,456,216,9,-1118508768
0,464,208,12,3
0,0,224,9,16
0,8,224,9,16
0,0,232,9,16
0,8,232,9,-1118508768
0,16,224,12,-1118508768
0,0,240,12,-1118508768
0,16,240,12,3
0,32,224,12,-1118508768
0,48,224,12,-1118508768
0,32,240,12,-1118508768
0,48,240,12,3
