num_quadro,pos_coluna,pos_linha,tam_bloco
0,228,40,6,1797064048
0,224,44,6,1797064048
0,228,44,6,240
0,232,40,9,1796978016
0,240,32,6,40
0,244,32,6,40
0,240,36,6,40
0,244,36,6,240
0,248,32,9,240
0,240,40,9,240
0,248,40,9,1796978016
0,224,48,6,40
0,228,48,6,40
0,224,52,6,40
0,228,52,6,240
0,232,48,9,240
0,224,56,9,240
0,232,56,9,1796978016
0,240,48,12,3
0,256,32,9,272
0,264,32,6,1797064048
0,268,32,6,1797064048
0,264,36,6,1797064048
0,268,36,6,272
0,256,40,9,272
0,264,40,9,1796978016
0,272,32,6,40
0,276,32,6,40
0,272,36,6,40
0,276,36,6,272
0,280,32,9,272
0,272,40,9,272
0,280,40,9,1796978016
0,256,48,9,272
0,264,48,9,272
0,256,56,9,272
0,264,56,6,272
0,268,56,6,272
0,264,60,6,272
0,268,60,6,1796978016
0,272,48,9,1796978016
0,280,48,9,1796978016
0,272,56,9,1796978016
0,280,56,9,3
0,288,32,6,1797064048
0,292,32,6,1797064048
0,288,36,6,1797064048
0,292,36,6,304
0,296,32,9,304
0,288,40,9,304
0,296,40,9,1796978016
0,304,32,9,304
0,312,32,6,40
0,316,32,6,40
0,312,36,6,40
0,316,36,6,304
0,304,40,9,304
0,312,40,6,304
0,316,40,6,304
0,312,44,6,304
0,316,44,6,1796978016
0,288,48,12,1796978016
0,304,48,6,304
0,308,48,6,304
0,304,52,6,304
0,308,52,6,1796978016
0,312,48,9,1796978016
0,304,56,6,304
0,308,56,6,304
0,304,60,6,304
0,308,60,6,1796978016
0,312,56,9,3
0,320,32,9,336
0,328,32,9,336
0,320,40,6,1797064048
0,324,40,6,1797064048
0,320,44,6,1797064048
0,324,44,6,336
0,328,40,9,1796978016
0,336,32,6,40
0,340,32,6,40
0,336,36,6,40
0,340,36,6,336
0,344,32,6,40
0,348,32,6,40
0,344,36,6,40
0,348,36,6,336
0,336,40,6,40
0,340,40,6,40
0,336,44,6,40
0,340,44,6,336
0,344,40,9,1796978016
0,320,48,12,1796978016
0,336,48,9,1796978016
0,344,48,6,336
0,348,48,6,336
0,344,52,6,336
0,348,52,6,1796978016
0,336,56,9,1796978016
0,344,56,9,3
0,352,32,9,368
0,360,32,9,368
0,352,40,9,368
0,360,40,9,1796978016
0,368,32,9,368
0,376,32,9,368
0,368,40,9,368
0,376,40,9,1796978016
0,352,48,9,368
0,360,48,6,40
0,364,48,6,40
0,360,52,6,40
0,364,52,6,368
0,352,56,6,40
0,356,56,6,40
0,352,60,6,40
0,356,60,6,368
0,360,56,6,368
0,364,56,6,368
0,360,60,3,40
0,362,60,3,40
0,360,62,3,40
0,362,62,3,368
0,364,60,6,1796978016
0,368,48,6,368
0,372,48,6,368
0,368,52,6,368
0,372,52,6,1796978016
0,376,48,6,368
0,380,48,6,368
0,376,52,6,368
0,380,52,6,1796978016
0,368,56,6,368
0,372,56,6,368
0,368,60,6,368
0,372,60,6,1796978016
0,376,56,6,1796978016
0,380,56,6,1796978016
0,376,60,6,1796978016
0,380,60,6,3
0,384,32,12,1796978016
0,400,32,12,1796978016
0,384,48,6,32
0,388,48,6,32
0,384,52,6,32
0,388,52,6,400
0,392,48,9,400
0,384,56,6,32
0,388,56,6,32
0,384,60,6,32
0,388,60,6,400
0,392,56,6,400
0,396,56,6,400
0,392,60,6,400
0,396,60,6,1796978016
0,400,48,9,1796978016
0,408,48,9,1796978016
0,400,56,9,1796978016
0,408,56,9,3
0,416,32,12,1796978016
0,432,32,12,1796978016
0,416,48,12,1796978016
0,432,48,12,3
0,448,32,9,464
0,456,32,9,464
0,448,40,9,464
0,456,40,9,1796978016
0,464,32,9,464
0,472,32,9,464
0,464,40,9,464
0,472,40,9,1796978016
0,448,48,12,1796978016
0,464,48,9,1796978016
0,472,48,9,1796978016
0,464,56,9,1796978016
0,472,56,9,3
0,0,64,12,1796978016
0,16,64,12,1796978016
0,0,80,12,1796978016
0,16,80,12,3
0,32,64,12,1796978016
0,48,64,12,1796978016
0,32,80,12,1796978016
0,48,80,9,1796978016
0,56,80,9,1796978016
0,48,88,9,1796978016
0,56,88,6,1796978016
0,60,88,6,1796978016
0,56,92,6,1796978016
0,60,92,6,3
0,64,64,9,80
0,72,64,9,80
0,64,72,6,1797064048
0,68,72,6,1797064048
0,64,76,6,1797064048
0,68,76,6,80
0,72,72,9,1796978016
0,80,64,12,1796978016
0,64,80,9,80
0,72,80,9,80
0,64,88,6,64
0,68,88,6,64
0,64,92,0,88
0,65,92,0,88
0,64,93,0,88
0,65,93,0,80
0,66,92,3,80
0,64,94,3,80
0,66,94,3,64
0,68,92,6,80
0,72,88,6,80
0,76,88,6,80
0,72,92,6,80
0,76,92,6,1796978016
0,80,80,9,1796978016
0,88,80,9,1796978016
0,80,88,9,1796978016
0,88,88,9,3
0,96,64,6,1797064048
0,100,64,6,1797064048
0,96,68,6,1797064048
0,100,68,3,1797064048
0,102,68,3,1797064048
0,100,70,3,1797064048
0,102,70,3,112
0,104,64,6,1797064048
0,108,64,6,1797064048
0,104,68,6,1797064048
0,108,68,6,112
0,96,72,9,112
0,104,72,6,112
0,108,72,6,112
0,104,76,6,112
0,108,76,6,1796978016
0,112,64,9,112
0,120,64,9,112
0,112,72,6,76
0,116,72,6,76
0,112,76,6,76
0,116,76,6,112
0,120,72,9,1796978016
0,96,80,12,1796978016
0,112,80,6,112
0,116,80,6,112
0,112,84,6,112
0,116,84,6,1796978016
0,120,80,6,112
0,124,80,6,112
0,120,84,6,112
0,124,84,6,1796978016
0,112,88,9,1796978016
0,120,88,6,1796978016
0,124,88,6,1796978016
0,120,92,6,1796978016
0,124,92,6,3
0,128,64,12,1796978016
0,144,64,6,64
0,148,64,6,64
0,144,68,6,64
0,148,68,6,144
0,152,64,6,64
0,156,64,6,64
0,152,68,6,64
0,156,68,6,144
0,144,72,9,144
0,152,72,6,144
0,156,72,6,144
0,152,76,6,144
0,156,76,6,1796978016
0,128,80,9,144
0,136,80,9,144
0,128,88,6,76
0,132,88,6,76
0,128,92,3,80
0,130,92,3,80
0,128,94,0,88
0,129,94,0,88
0,128,95,0,88
0,129,95,0,80
0,130,94,3,76
0,132,92,6,144
0,136,88,9,1796978016
0,144,80,9,1796978016
0,152,80,9,1796978016
0,144,88,9,1796978016
0,152,88,9,3
0,160,64,9,176
0,168,64,9,176
0,160,72,9,176
0,168,72,9,1796978016
0,176,64,9,176
0,184,64,9,176
0,176,72,9,176
0,184,72,6,176
0,188,72,6,176
0,184,76,6,176
0,188,76,6,1796978016
0,160,80,0,1967356992
0,161,80,0,1967356992
0,160,81,0,1967356992
0,161,81,0,1967183824
0,162,80,3,1967183824
0,160,82,3,1967183824
0,162,82,3,76
0,164,80,6,76
0,160,84,6,76
0,164,84,6,176
0,168,80,9,176
0,160,88,9,176
0,168,88,6,176
0,172,88,6,176
0,168,92,6,176
0,172,92,6,1796978016
0,176,80,9,1796978016
0,184,80,9,1796978016
0,176,88,6,176
0,180,88,6,176
0,176,92,6,176
0,180,92,6,1796978016
0,184,88,6,1796978016
0,188,88,6,1796978016
0,184,92,6,1796978016
0,188,92,6,3
0,192,64,6,1797064048
0,196,64,6,1797064048
0,192,68,3,1796978016
0,194,68,3,1796978016
0,192,70,3,1796978016
0,194,70,3,1797064048
0,196,68,6,208
0,200,64,9,208
0,192,72,6,1797064048
0,196,72,3,64
0,198,72,3,64
0,196,74,3,64
0,198,74,3,1797064048
0,192,76,6,1797064048
0,196,76,6,208
0,200,72,9,1796978016
0,208,64,9,208
0,216,64,9,208
0,208,72,9,208
0,216,72,9,1796978016
0,192,80,6,72
0,196,80,6,72
0,192,84,6,72
0,196,84,6,208
0,200,80,6,72
0,204,80,6,72
0,200,84,6,72
0,204,84,6,208
0,192,88,6,72
0,196,88,6,72
0,192,92,6,72
0,196,92,6,208
0,200,88,6,208
0,204,88,6,208
0,200,92,6,208
0,204,92,6,1796978016
0,208,80,9,1796978016
0,216,80,6,208
0,220,80,6,208
0,216,84,6,208
0,220,84,3,208
0,222,84,3,208
0,220,86,3,208
0,222,86,3,1796978016
0,208,88,6,208
0,212,88,6,208
0,208,92,6,208
0,212,92,6,1796978016
0,216,88,6,1796978016
0,220,88,6,1796978016
0,216,92,6,1796978016
0,220,92,6,3
0,224,64,6,1797064048
0,228,64,6,1797064048
0,224,68,6,1797064048
0,228,68,6,240
0,232,64,6,1797064048
0,236,64,6,1797064048
0,232,68,6,1797064048
0,236,68,6,240
0,224,72,9,240
0,232,72,9,1796978016
0,240,64,9,240
0,248,64,9,240
0,240,72,9,240
0,248,72,9,1796978016
0,224,80,6,72
0,228,80,6,72
0,224,84,6,72
0,228,84,6,240
0,232,80,6,72
0,236,80,6,72
0,232,84,6,72
0,236,84,3,72
0,238,84,3,72
0,236,86,3,72
0,238,86,3,240
0,224,88,6,72
0,228,88,6,72
0,224,92,6,72
0,228,92,6,240
0,232,88,6,240
0,236,88,6,240
0,232,92,6,240
0,236,92,0,72
0,237,92,0,72
0,236,93,0,72
0,237,93,0,240
0,238,92,3,240
0,236,94,3,240
0,238,94,3,1796978016
0,240,80,6,240
0,244,80,6,240
0,240,84,6,240
0,244,84,6,1796978016
0,248,80,3,84
0,250,80,3,84
0,248,82,3,84
0,250,82,3,240
0,252,80,6,240
0,248,84,6,240
0,252,84,6,1796978016
0,240,88,9,1796978016
0,248,88,9,3
0,256,64,9,272
0,264,64,6,1797064048
0,268,64,6,1797064048
0,264,68,6,1797064048
0,268,68,6,272
0,256,72,9,272
0,264,72,9,1796978016
0,272,64,9,272
0,280,64,9,272
0,272,72,9,272
0,280,72,9,1796978016
0,256,80,6,72
0,260,80,6,72
0,256,84,6,72
0,260,84,6,272
0,264,80,6,72
0,268,80,6,72
0,264,84,3,84
0,266,84,3,84
0,264,86,3,84
0,266,86,3,72
0,268,84,6,272
0,256,88,6,72
0,260,88,6,72
0,256,92,6,72
0,260,92,6,272
0,264,88,6,272
0,268,88,6,272
0,264,92,6,272
0,268,92,6,1796978016
0,272,80,6,272
0,276,80,6,272
0,272,84,6,272
0,276,84,6,1796978016
0,280,80,9,1796978016
0,272,88,6,272
0,276,88,6,272
0,272,92,6,272
0,276,92,6,1796978016
0,280,88,6,1796978016
0,284,88,6,1796978016
0,280,92,6,1796978016
0,284,92,6,3
0,288,64,9,304
0,296,64,9,304
0,288,72,9,304
0,296,72,9,1796978016
0,304,64,6,72
0,308,64,6,72
0,304,68,6,72
0,308,68,6,304
0,312,64,9,304
0,304,72,6,72
0,308,72,6,72
0,304,76,3,64
0,306,76,3,64
0,304,78,3,64
0,306,78,3,72
0,308,76,6,304
0,312,72,6,304
0,316,72,6,304
0,312,76,6,304
0,316,76,6,1796978016
0,288,80,6,76
0,292,80,6,76
0,288,84,6,76
0,292,84,6,304
0,296,80,6,76
0,300,80,6,76
0,296,84,6,76
0,300,84,6,304
0,288,88,3,84
0,290,88,0,1967559264
0,291,88,0,1967559264
0,290,89,0,1967559264
0,291,89,0,84
0,288,90,3,84
0,290,90,3,76
0,292,88,6,76
0,288,92,3,84
0,290,92,3,84
0,288,94,3,84
0,290,94,3,76
0,292,92,6,304
0,296,88,6,304
0,300,88,6,304
0,296,92,6,304
0,300,92,6,1796978016
0,304,80,9,1796978016
0,312,80,9,1796978016
0,304,88,6,304
0,308,88,6,304
0,304,92,6,304
0,308,92,6,1796978016
0,312,88,9,3
0,320,64,9,336
0,328,64,9,336
0,320,72,9,336
0,328,72,9,1796978016
0,336,64,9,336
0,344,64,9,336
0,336,72,9,336
0,344,72,6,336
0,348,72,6,336
0,344,76,6,336
0,348,76,6,1796978016
0,320,80,9,336
0,328,80,9,336
0,320,88,9,336
0,328,88,9,1796978016
0,336,80,9,1796978016
0,344,80,6,336
0,348,80,6,336
0,344,84,6,336
0,348,84,3,336
0,350,84,3,336
0,348,86,3,336
0,350,86,3,1796978016
0,336,88,6,336
0,340,88,6,336
0,336,92,6,336
0,340,92,6,1796978016
0,344,88,6,1796978016
0,348,88,6,1796978016
0,344,92,6,1796978016
0,348,92,6,3
0,352,64,6,1797064048
0,356,64,6,1797064048
0,352,68,6,1797064048
0,356,68,6,368
0,360,64,9,368
0,352,72,9,368
0,360,72,9,1796978016
0,368,64,9,368
0,376,64,9,368
0,368,72,9,368
0,376,72,9,1796978016
0,352,80,6,72
0,356,80,6,72
0,352,84,3,1967456320
0,354,84,3,1967456320
0,352,86,3,1967456320
0,354,86,3,72
0,356,84,6,368
0,360,80,9,368
0,352,88,6,72
0,356,88,6,72
0,352,92,6,72
0,356,92,6,368
0,360,88,6,368
0,364,88,6,368
0,360,92,6,368
0,364,92,6,1796978016
0,368,80,12,3
0,384,64,6,1797064048
0,388,64,6,1797064048
0,384,68,6,1797064048
0,388,68,6,400
0,392,64,6,1797064048
0,396,64,6,1797064048
0,392,68,6,1797064048
0,396,68,6,400
0,384,72,9,400
0,392,72,9,1796978016
0,400,64,6,72
0,404,64,6,72
0,400,68,6,72
0,404,68,6,400
0,408,64,6,72
0,412,64,6,72
0,408,68,6,72
0,412,68,6,400
0,400,72,6,72
0,404,72,6,72
0,400,76,6,72
0,404,76,6,400
0,408,72,6,400
0,412,72,3,72
0,414,72,3,72
0,412,74,3,72
0,414,74,3,400
0,408,76,6,400
0,412,76,6,1796978016
0,384,80,9,400
0,392,80,6,76
0,396,80,6,76
0,392,84,6,76
0,396,84,6,400
0,384,88,6,76
0,388,88,6,76
0,384,92,6,76
0,388,92,6,400
0,392,88,6,400
0,396,88,6,400
0,392,92,6,400
0,396,92,6,1796978016
0,400,80,6,400
0,404,80,3,92
0,406,80,3,92
0,404,82,3,92
0,406,82,3,400
0,400,84,6,400
0,404,84,6,1796978016
0,408,80,6,400
0,412,80,6,400
0,408,84,6,400
0,412,84,6,1796978016
0,400,88,9,1796978016
0,408,88,9,3
0,416,64,9,432
0,424,64,9,432
0,416,72,3,64
0,418,72,3,64
0,416,74,3,64
0,418,74,3,1797064048
0,420,72,6,1797064048
0,416,76,6,1797064048
0,420,76,6,432
0,424,72,9,1796978016
0,432,64,12,1796978016
0,416,80,6,64
0,420,80,6,64
0,416,84,6,64
0,420,84,6,432
0,424,80,6,64
0,428,80,6,64
0,424,84,6,64
0,428,84,6,432
0,416,88,6,64
0,420,88,6,64
0,416,92,6,64
0,420,92,6,432
0,424,88,6,432
0,428,88,6,432
0,424,92,6,432
0,428,92,6,1796978016
0,432,80,9,1796978016
0,440,80,9,1796978016
0,432,88,9,1796978016
0,440,88,9,3
0,448,64,12,1796978016
0,464,64,12,1796978016
0,448,80,12,1796978016
0,464,80,9,1796978016
0,472,80,9,1796978016
0,464,88,9,1796978016
0,472,88,9,3
0,0,96,12,1796978016
0,16,96,12,1796978016
0,0,112,12,1796978016
0,16,112,9,1796978016
0,24,112,6,16
0,28,112,6,16
0,24,116,6,16
0,28,116,6,1796978016
0,16,120,9,1796978016
0,24,120,6,1796978016
0,28,120,6,1796978016
0,24,124,6,1796978016
0,28,124,6,3
0,32,96,9,48
0,40,96,9,48
0,32,104,9,48
0,40,104,6,48
0,44,104,6,48
0,40,108,6,48
0,44,108,6,1796978016
0,48,96,6,108
0,52,96,6,108
0,48,100,6,108
0,52,100,6,48
0,56,96,9,48
0,48,104,9,48
0,56,104,9,1796978016
0,32,112,9,48
0,40,112,9,48
0,32,120,9,48
0,40,120,9,1796978016
0,48,112,9,1796978016
0,56,112,9,1796978016
0,48,120,9,1796978016
0,56,120,9,3
0,64,96,6,1797064048
0,68,96,6,1797064048
0,64,100,6,1797064048
0,68,100,6,80
0,72,96,6,1797064048
0,76,96,6,1797064048
0,72,100,6,1797064048
0,76,100,6,80
0,64,104,9,80
0,72,104,9,1796978016
0,80,96,6,104
0,84,96,6,104
0,80,100,6,104
0,84,100,6,80
0,88,96,9,80
0,80,104,6,104
0,84,104,6,104
0,80,108,6,104
0,84,108,6,80
0,88,104,6,80
0,92,104,6,80
0,88,108,6,80
0,92,108,6,1796978016
0,64,112,9,80
0,72,112,6,108
0,76,112,6,108
0,72,116,6,108
0,76,116,6,80
0,64,120,9,80
0,72,120,6,80
0,76,120,6,80
0,72,124,6,80
0,76,124,6,1796978016
0,80,112,9,1796978016
0,88,112,6,80
0,92,112,6,80
0,88,116,6,80
0,92,116,6,1796978016
0,80,120,6,80
0,84,120,6,80
0,80,124,6,80
0,84,124,6,1796978016
0,88,120,6,1796978016
0,92,120,6,1796978016
0,88,124,6,1796978016
0,92,124,6,3
0,96,96,9,112
0,104,96,9,112
0,96,104,6,1797064048
0,100,104,6,1797064048
0,96,108,6,1797064048
0,100,108,6,112
0,104,104,9,1796978016
0,112,96,9,112
0,120,96,9,112
0,112,104,9,112
0,120,104,9,1796978016
0,96,112,6,104
0,100,112,6,104
0,96,116,6,104
0,100,116,6,112
0,104,112,6,104
0,108,112,6,104
0,104,116,6,104
0,108,116,6,112
0,96,120,6,104
0,100,120,6,104
0,96,124,6,104
0,100,124,6,112
0,104,120,6,112
0,108,120,6,112
0,104,124,6,112
0,108,124,6,1796978016
0,112,112,9,1796978016
0,120,112,9,1796978016
0,112,120,6,112
0,116,120,6,112
0,112,124,3,112
0,114,124,3,112
0,112,126,3,112
0,114,126,3,112
0,116,124,6,1796978016
0,120,120,9,3
0,128,96,3,1796978016
0,130,96,3,1796978016
0,128,98,3,1796978016
0,130,98,3,1797064048
0,132,96,6,1797064048
0,128,100,6,1797064048
0,132,100,6,144
0,136,96,6,1797064048
0,140,96,6,1797064048
0,136,100,6,1797064048
0,140,100,6,144
0,128,104,9,144
0,136,104,6,144
0,140,104,6,144
0,136,108,6,144
0,140,108,3,144
0,142,108,0,1797064048
0,143,108,0,1797064048
0,142,109,0,1797064048
0,143,109,0,144
0,140,110,3,144
0,142,110,3,1796978016
0,144,96,9,144
0,152,96,9,144
0,144,104,6,110
0,148,104,6,110
0,144,108,3,96
0,146,108,3,96
0,144,110,3,96
0,146,110,3,110
0,148,108,6,144
0,152,104,9,1796978016
0,128,112,9,144
0,136,112,9,144
0,128,120,9,144
0,136,120,9,1796978016
0,144,112,3,120
0,146,112,3,120
0,144,114,3,120
0,146,114,0,120
0,147,114,0,120
0,146,115,0,120
0,147,115,0,144
0,148,112,6,144
0,144,116,6,144
0,148,116,0,120
0,149,116,0,120
0,148,117,0,120
0,149,117,0,144
0,150,116,3,144
0,148,118,3,144
0,150,118,3,1796978016
0,152,112,6,144
0,156,112,6,144
0,152,116,3,118
0,154,116,3,118
0,152,118,3,118
0,154,118,3,144
0,156,116,6,1796978016
0,144,120,9,1796978016
0,152,120,6,1796978016
0,156,120,6,1796978016
0,152,124,6,1796978016
0,156,124,6,3
0,160,96,6,1797064048
0,164,96,6,1797064048
0,160,100,6,1797064048
0,164,100,6,176
0,168,96,6,1797064048
0,172,96,6,1797064048
0,168,100,6,1797064048
0,172,100,6,176
0,160,104,9,176
0,168,104,9,1796978016
0,176,96,6,104
0,180,96,6,104
0,176,100,6,104
0,180,100,6,176
0,184,96,6,104
0,188,96,6,104
0,184,100,6,104
0,188,100,6,176
0,176,104,6,104
0,180,104,6,104
0,176,108,6,104
0,180,108,6,176
0,184,104,9,1796978016
0,160,112,9,176
0,168,112,9,176
0,160,120,9,176
0,168,120,9,1796978016
0,176,112,9,1796978016
0,184,112,6,176
0,188,112,6,176
0,184,116,6,176
0,188,116,6,1796978016
0,176,120,9,1796978016
0,184,120,6,1796978016
0,188,120,6,1796978016
0,184,124,6,1796978016
0,188,124,6,3
0,192,96,6,1797064048
0,196,96,6,1797064048
0,192,100,6,1797064048
0,196,100,6,208
0,200,96,6,1797064048
0,204,96,6,1797064048
0,200,100,6,1797064048
0,204,100,6,208
0,192,104,9,208
0,200,104,9,1796978016
0,208,96,6,104
0,212,96,6,104
0,208,100,6,104
0,212,100,6,208
0,216,96,9,208
0,208,104,6,104
0,212,104,6,104
0,208,108,6,104
0,212,108,6,208
0,216,104,9,1796978016
0,192,112,6,104
0,196,112,6,104
0,192,116,6,104
0,196,116,6,208
0,200,112,6,104
0,204,112,6,104
0,200,116,6,104
0,204,116,6,208
0,192,120,6,104
0,196,120,6,104
0,192,124,3,116
0,194,124,0,120
0,195,124,0,120
0,194,125,0,120
0,195,125,0,116
0,192,126,3,116
0,194,126,3,104
0,196,124,6,208
0,200,120,6,208
0,204,120,6,208
0,200,124,6,208
0,204,124,6,1796978016
0,208,112,6,208
0,212,112,6,208
0,208,116,6,208
0,212,116,3,208
0,214,116,3,208
0,212,118,3,208
0,214,118,3,1796978016
0,216,112,6,208
0,220,112,6,208
0,216,116,6,208
0,220,116,6,1796978016
0,208,120,6,208
0,212,120,6,208
0,208,124,6,208
0,212,124,6,1796978016
0,216,120,6,1796978016
0,220,120,6,1796978016
0,216,124,6,1796978016
0,220,124,6,3
0,224,96,9,240
0,232,96,9,240
0,224,104,9,240
0,232,104,6,240
0,236,104,6,240
0,232,108,6,240
0,236,108,6,1796978016
0,240,96,12,1796978016
0,224,112,6,96
0,228,112,6,96
0,224,116,6,96
0,228,116,6,240
0,232,112,6,96
0,236,112,3,116
0,238,112,0,112
0,239,112,0,112
0,238,113,0,112
0,239,113,0,116
0,236,114,3,116
0,238,114,3,96
0,232,116,6,96
0,236,116,0,116
0,237,116,0,116
0,236,117,0,116
0,237,117,0,96
0,238,116,3,96
0,236,118,3,96
0,238,118,3,240
0,224,120,9,240
0,232,120,6,240
0,236,120,6,240
0,232,124,6,240
0,236,124,6,1796978016
0,240,112,6,240
0,244,112,6,240
0,240,116,3,124
0,242,116,3,124
0,240,118,3,124
0,242,118,3,240
0,244,116,6,1796978016
0,248,112,6,240
0,252,112,6,240
0,248,116,6,240
0,252,116,6,1796978016
0,240,120,6,240
0,244,120,6,240
0,240,124,6,240
0,244,124,6,1796978016
0,248,120,9,3
0,256,96,9,272
0,264,96,9,272
0,256,104,9,272
0,264,104,6,272
0,268,104,6,272
0,264,108,6,272
0,268,108,6,1796978016
0,272,96,9,272
0,280,96,9,272
0,272,104,9,272
0,280,104,9,1796978016
0,256,112,6,104
0,260,112,6,104
0,256,116,6,104
0,260,116,6,272
0,264,112,6,104
0,268,112,6,104
0,264,116,3,116
0,266,116,3,116
0,264,118,3,116
0,266,118,0,116
0,267,118,0,116
0,266,119,0,116
0,267,119,0,104
