num_quadro,pos_coluna,pos_linha,tam_bloco
0,160,24,9,176
0,168,24,9,1638484704
0,176,16,9,1638484704
0,184,16,9,1638484704
0,176,24,6,176
0,180,24,6,176
0,176,28,6,176
0,180,28,6,1638484704
0,184,24,6,1638484704
0,188,24,6,1638484704
0,184,28,6,1638484704
0,188,28,6,3
0,192,0,9,208
0,200,0,6,1638570736
0,204,0,6,1638570736
0,200,4,6,1638570736
0,204,4,6,208
0,192,8,9,208
0,200,8,6,208
0,204,8,6,208
0,200,12,6,208
0,204,12,6,1638484704
0,208,0,9,208
0,216,0,6,12
0,220,0,6,12
0,216,4,6,12
0,220,4,6,208
0,208,8,6,12
0,212,8,6,12
0,208,12,6,12
0,212,12,6,208
0,216,8,6,208
0,220,8,6,208
0,216,12,6,208
0,220,12,6,1638484704
0,192,16,9,208
0,200,16,6,12
0,204,16,6,12
0,200,20,6,12
0,204,20,6,208
0,192,24,9,208
0,200,24,6,208
0,204,24,6,208
0,200,28,6,208
0,204,28,6,1638484704
0,208,16,6,208
0,212,16,6,208
0,208,20,6,208
0,212,20,6,1638484704
0,216,16,6,208
0,220,16,6,208
0,216,20,6,208
0,220,20,6,1638484704
0,208,24,9,1638484704
0,216,24,6,1638484704
0,220,24,6,1638484704
0,216,28,6,1638484704
0,220,28,6,3
0,224,0,9,240
0,232,0,9,240
0,224,8,6,1638570736
0,228,8,6,1638570736
0,224,12,3,0
0,226,12,3,0
0,224,14,3,0
0,226,14,3,1638570736
0,228,12,6,240
0,232,8,9,1638484704
0,240,0,6,8
0,244,0,6,8
0,240,4,6,8
0,244,4,6,240
0,248,0,9,240
0,240,8,6,8
0,244,8,3,0
0,246,8,3,0
0,244,10,3,0
0,246,10,3,8
0,240,12,6,8
0,244,12,6,240
0,248,8,9,1638484704
0,224,16,6,8
0,228,16,6,8
0,224,20,6,8
0,228,20,6,240
0,232,16,9,240
0,224,24,9,240
0,232,24,9,1638484704
0,240,16,6,240
0,244,16,6,240
0,240,20,6,240
0,244,20,6,1638484704
0,248,16,6,240
0,252,16,6,240
0,248,20,6,240
0,252,20,6,1638484704
0,240,24,9,1638484704
0,248,24,6,1638484704
0,252,24,6,1638484704
0,248,28,3,240
0,250,28,3,240
0,248,30,3,240
0,250,30,3,1638484704
0,252,28,6,3
0,256,0,6,1638570736
0,260,0,6,1638570736
0,256,4,6,1638570736
0,260,4,6,272
0,264,0,6,1638570736
0,268,0,6,1638570736
0,264,4,6,1638570736
0,268,4,6,272
0,256,8,6,1638570736
0,260,8,6,1638570736
0,256,12,6,1638570736
0,260,12,6,272
0,264,8,6,272
0,268,8,6,272
0,264,12,6,272
0,268,12,3,272
0,270,12,3,272
0,268,14,3,272
0,270,14,3,1638484704
0,272,0,6,14
0,276,0,6,14
0,272,4,6,14
0,276,4,6,272
0,280,0,9,272
0,272,8,9,272
0,280,8,9,1638484704
0,256,16,9,272
0,264,16,6,8
0,268,16,6,8
0,264,20,6,8
0,268,20,6,272
0,256,24,3,20
0,258,24,3,20
0,256,26,3,20
0,258,26,3,8
0,260,24,6,8
0,256,28,6,8
0,260,28,6,272
0,264,24,6,272
0,268,24,6,272
0,264,28,6,272
0,268,28,6,1638484704
0,272,16,6,272
0,276,16,6,272
0,272,20,6,272
0,276,20,6,1638484704
0,280,16,9,1638484704
0,272,24,9,1638484704
0,280,24,9,3
0,288,0,9,304
0,296,0,6,1638570736
0,300,0,6,1638570736
0,296,4,6,1638570736
0,300,4,6,304
0,288,8,9,304
0,296,8,6,304
0,300,8,6,304
0,296,12,6,304
0,300,12,6,1638484704
0,304,0,6,12
0,308,0,6,12
0,304,4,6,12
0,308,4,6,304
0,312,0,9,304
0,304,8,6,12
0,308,8,6,12
0,304,12,6,12
0,308,12,6,304
0,312,8,9,1638484704
0,288,16,9,304
0,296,16,6,8
0,300,16,6,8
0,296,20,6,8
0,300,20,6,304
0,288,24,6,8
0,292,24,6,8
0,288,28,6,8
0,292,28,6,304
0,296,24,9,1638484704
0,304,16,9,1638484704
0,312,16,9,1638484704
0,304,24,9,1638484704
0,312,24,9,3
0,320,0,6,1638570736
0,324,0,6,1638570736
0,320,4,6,1638570736
0,324,4,6,336
0,328,0,9,336
0,320,8,9,336
0,328,8,6,336
0,332,8,6,336
0,328,12,6,336
0,332,12,6,1638484704
0,336,0,9,336
0,344,0,9,336
0,336,8,9,336
0,344,8,6,336
0,348,8,6,336
0,344,12,6,336
0,348,12,6,1638484704
0,320,16,6,12
0,324,16,6,12
0,320,20,6,12
0,324,20,6,336
0,328,16,6,12
0,332,16,6,12
0,328,20,6,12
0,332,20,6,336
0,320,24,9,336
0,328,24,9,1638484704
0,336,16,6,336
0,340,16,6,336
0,336,20,6,336
0,340,20,6,1638484704
0,344,16,6,336
0,348,16,6,336
0,344,20,6,336
0,348,20,6,1638484704
0,336,24,6,336
0,340,24,6,336
0,336,28,6,336
0,340,28,6,1638484704
0,344,24,6,1638484704
0,348,24,6,1638484704
0,344,28,6,1638484704
0,348,28,6,3
0,352,0,9,368
0,360,0,6,1638570736
0,364,0,6,1638570736
0,360,4,6,1638570736
0,364,4,6,368
0,352,8,6,1638570736
0,356,8,6,1638570736
0,352,12,6,1638570736
0,356,12,6,368
0,360,8,9,1638484704
0,368,0,6,8
0,372,0,6,8
0,368,4,6,8
0,372,4,6,368
0,376,0,9,368
0,368,8,6,8
0,372,8,6,8
0,368,12,6,8
0,372,12,6,368
0,376,8,6,368
0,380,8,6,368
0,376,12,6,368
0,380,12,6,1638484704
0,352,16,9,368
0,360,16,9,368
0,352,24,6,12
0,356,24,6,12
0,352,28,6,12
0,356,28,6,368
0,360,24,6,368
0,364,24,6,368
0,360,28,6,368
0,364,28,6,1638484704
0,368,16,6,368
0,372,16,6,368
0,368,20,6,368
0,372,20,6,1638484704
0,376,16,6,368
0,380,16,6,368
0,376,20,6,368
0,380,20,6,1638484704
0,368,24,6,368
0,372,24,6,368
0,368,28,6,368
0,372,28,6,1638484704
0,376,24,9,3
0,384,0,12,1638484704
0,400,0,9,400
0,408,0,9,400
0,400,8,9,400
0,408,8,6,400
0,412,8,6,400
0,408,12,6,400
0,412,12,6,1638484704
0,384,16,9,400
0,392,16,9,400
0,384,24,9,400
0,392,24,9,1638484704
0,400,16,9,1638484704
0,408,16,9,1638484704
0,400,24,9,1638484704
0,408,24,6,1638484704
0,412,24,6,1638484704
0,408,28,6,1638484704
0,412,28,6,3
0,416,0,12,1638484704
0,432,0,12,1638484704
0,416,16,12,1638484704
0,432,16,12,3
0,448,0,9,464
0,456,0,6,1638570736
0,460,0,6,1638570736
0,456,4,6,1638570736
0,460,4,6,464
0,448,8,9,464
0,456,8,9,1638484704
0,464,0,9,464
0,472,0,9,464
0,464,8,9,464
0,472,8,9,1638484704
0,448,16,9,464
0,456,16,9,464
0,448,24,9,464
0,456,24,9,1638484704
0,464,16,6,464
0,468,16,6,464
0,464,20,6,464
0,468,20,6,1638484704
0,472,16,6,464
0,476,16,6,464
0,472,20,6,464
0,476,20,6,1638484704
0,464,24,9,1638484704
0,472,24,6,1638484704
0,476,24,6,1638484704
0,472,28,6,1638484704
0,476,28,6,3
0,0,32,9,16
0,8,32,9,16
0,0,40,9,16
0,8,40,9,1638484704
0,16,32,9,16
0,24,32,9,16
0,16,40,9,16
0,24,40,9,1638484704
0,0,48,9,16
0,8,48,9,16
0,0,56,9,16
0,8,56,6,16
0,12,56,6,16
0,8,60,6,16
0,12,60,6,1638484704
0,16,48,6,16
0,20,48,6,16
0,16,52,6,16
0,20,52,6,1638484704
0,24,48,9,1638484704
0,16,56,9,1638484704
0,24,56,9,3
0,32,32,12,1638484704
0,48,32,9,48
0,56,32,6,32
0,60,32,6,32
0,56,36,6,32
0,60,36,3,32
0,62,36,3,32
0,60,38,3,32
0,62,38,3,48
0,48,40,6,32
0,52,40,6,32
0,48,44,6,32
0,52,44,6,48
0,56,40,3,32
0,58,40,3,32
0,56,42,3,32
0,58,42,3,48
0,60,40,6,48
0,56,44,6,48
0,60,44,6,1638484704
0,32,48,9,48
0,40,48,9,48
0,32,56,9,48
0,40,56,9,1638484704
0,48,48,6,48
0,52,48,6,48
0,48,52,6,48
0,52,52,6,1638484704
0,56,48,6,48
0,60,48,6,48
0,56,52,6,48
0,60,52,6,1638484704
0,48,56,6,48
0,52,56,6,48
0,48,60,6,48
0,52,60,6,1638484704
0,56,56,6,1638484704
0,60,56,6,1638484704
0,56,60,6,1638484704
0,60,60,6,3
0,64,32,9,80
0,72,32,9,80
0,64,40,6,1638570736
0,68,40,6,1638570736
0,64,44,6,1638570736
0,68,44,6,80
0,72,40,6,80
0,76,40,6,80
0,72,44,6,80
0,76,44,6,1638484704
0,80,32,9,80
0,88,32,9,80
0,80,40,9,80
0,88,40,6,80
0,92,40,6,80
0,88,44,6,80
0,92,44,6,1638484704
0,64,48,6,44
0,68,48,6,44
0,64,52,6,44
0,68,52,6,80
0,72,48,6,44
0,76,48,6,44
0,72,52,6,44
0,76,52,6,80
0,64,56,6,44
0,68,56,6,44
0,64,60,6,44
0,68,60,6,80
0,72,56,9,1638484704
0,80,48,6,80
0,84,48,6,80
0,80,52,3,56
0,82,52,3,56
0,80,54,3,56
0,82,54,3,80
0,84,52,6,1638484704
0,88,48,6,80
0,92,48,6,80
0,88,52,6,80
0,92,52,6,1638484704
0,80,56,6,80
0,84,56,6,80
0,80,60,6,80
0,84,60,6,1638484704
0,88,56,6,1638484704
0,92,56,6,1638484704
0,88,60,6,1638484704
0,92,60,6,3
0,96,32,9,112
0,104,32,9,112
0,96,40,9,112
0,104,40,9,1638484704
0,112,32,9,112
0,120,32,9,112
0,112,40,6,40
0,116,40,6,40
0,112,44,6,40
0,116,44,6,112
0,120,40,6,112
0,124,40,6,112
0,120,44,6,112
0,124,44,6,1638484704
0,96,48,9,112
0,104,48,6,44
0,108,48,6,44
0,104,52,6,44
0,108,52,6,112
0,96,56,6,44
0,100,56,6,44
0,96,60,6,44
0,100,60,6,112
0,104,56,6,112
0,108,56,6,112
0,104,60,6,112
0,108,60,6,1638484704
0,112,48,6,112
0,116,48,6,112
0,112,52,6,112
0,116,52,6,1638484704
0,120,48,6,112
0,124,48,6,112
0,120,52,6,112
0,124,52,6,1638484704
0,112,56,6,112
0,116,56,6,112
0,112,60,6,112
0,116,60,6,1638484704
0,120,56,6,1638484704
0,124,56,6,1638484704
0,120,60,6,1638484704
0,124,60,6,3
0,128,32,6,1638570736
0,132,32,6,1638570736
0,128,36,6,1638570736
0,132,36,6,144
0,136,32,6,1638570736
0,140,32,6,1638570736
0,136,36,6,1638570736
0,140,36,6,144
0,128,40,6,1638570736
0,132,40,6,1638570736
0,128,44,6,1638570736
0,132,44,6,144
0,136,40,6,144
0,140,40,6,144
0,136,44,6,144
0,140,44,6,1638484704
0,144,32,9,144
0,152,32,9,144
0,144,40,6,44
0,148,40,6,44
0,144,44,3,32
0,146,44,3,32
0,144,46,3,32
0,146,46,3,44
0,148,44,6,144
0,152,40,6,144
0,156,40,6,144
0,152,44,6,144
0,156,44,6,1638484704
0,128,48,9,144
0,136,48,6,44
0,140,48,6,44
0,136,52,6,44
0,140,52,6,144
0,128,56,6,44
0,132,56,6,44
0,128,60,6,44
0,132,60,6,144
0,136,56,9,1638484704
0,144,48,3,56
0,146,48,3,56
0,144,50,3,56
0,146,50,3,144
0,148,48,6,144
0,144,52,6,144
0,148,52,6,1638484704
0,152,48,9,1638484704
0,144,56,6,144
0,148,56,6,144
0,144,60,6,144
0,148,60,6,1638484704
0,152,56,9,3
0,160,32,9,176
0,168,32,6,1638570736
0,172,32,6,1638570736
0,168,36,6,1638570736
0,172,36,6,176
0,160,40,6,1638570736
0,164,40,6,1638570736
0,160,44,6,1638570736
0,164,44,6,176
0,168,40,6,176
0,172,40,6,176
0,168,44,6,176
0,172,44,6,1638484704
0,176,32,6,44
0,180,32,6,44
0,176,36,6,44
0,180,36,6,176
0,184,32,6,44
0,188,32,6,44
0,184,36,6,44
0,188,36,6,176
0,176,40,9,176
0,184,40,6,176
0,188,40,6,176
0,184,44,6,176
0,188,44,6,1638484704
0,160,48,6,44
0,164,48,6,44
0,160,52,6,44
0,164,52,6,176
0,168,48,6,44
0,172,48,6,44
0,168,52,6,44
0,172,52,6,176
0,160,56,6,44
0,164,56,6,44
0,160,60,6,44
0,164,60,6,176
0,168,56,6,176
0,172,56,6,176
0,168,60,6,176
0,172,60,6,1638484704
0,176,48,6,176
0,180,48,6,176
0,176,52,6,176
0,180,52,6,1638484704
0,184,48,6,176
0,188,48,6,176
0,184,52,6,176
0,188,52,6,1638484704
0,176,56,6,176
0,180,56,6,176
0,176,60,6,176
0,180,60,6,1638484704
0,184,56,9,3
0,192,32,9,208
0,200,32,9,208
0,192,40,6,1638570736
0,196,40,6,1638570736
0,192,44,6,1638570736
0,196,44,6,208
0,200,40,9,1638484704
0,208,32,9,208
0,216,32,6,40
0,220,32,6,40
0,216,36,6,40
0,220,36,6,208
0,208,40,6,40
0,212,40,6,40
0,208,44,6,40
0,212,44,6,208
0,216,40,9,1638484704
0,192,48,6,40
0,196,48,6,40
0,192,52,6,40
0,196,52,6,208
0,200,48,9,208
0,192,56,9,208
0,200,56,6,208
0,204,56,6,208
0,200,60,6,208
0,204,60,6,1638484704
0,208,48,6,208
0,212,48,6,208
0,208,52,6,208
0,212,52,6,1638484704
0,216,48,6,208
0,220,48,6,208
0,216,52,6,208
0,220,52,6,1638484704
0,208,56,6,208
0,212,56,6,208
0,208,60,6,208
0,212,60,6,1638484704
0,216,56,6,1638484704
0,220,56,3,208
0,222,56,3,208
0,220,58,3,208
0,222,58,3,1638484704
0,216,60,6,1638484704
0,220,60,6,3
0,224,32,9,240
0,232,32,9,240
0,224,40,6,1638570736
0,228,40,6,1638570736
0,224,44,6,1638570736
0,228,44,6,240
0,232,40,6,240
0,236,40,6,240
0,232,44,6,240
0,236,44,6,1638484704
0,240,32,6,44
0,244,32,6,44
0,240,36,6,44
0,244,36,6,240
0,248,32,9,240
0,240,40,6,44
0,244,40,6,44
0,240,44,6,44
0,244,44,6,240
0,248,40,9,1638484704
0,224,48,9,240
0,232,48,6,40
0,236,48,6,40
0,232,52,6,40
0,236,52,6,240
0,224,56,9,240
0,232,56,6,240
0,236,56,6,240
0,232,60,6,240
0,236,60,3,240
0,238,60,3,240
0,236,62,3,240
0,238,62,3,1638484704
0,240,48,9,1638484704
0,248,48,9,1638484704
0,240,56,6,240
0,244,56,6,240
0,240,60,6,240
0,244,60,6,1638484704
0,248,56,6,1638484704
0,252,56,6,1638484704
0,248,60,6,1638484704
0,252,60,6,3
0,256,32,9,272
0,264,32,6,1638570736
0,268,32,6,1638570736
0,264,36,6,1638570736
0,268,36,6,272
0,256,40,9,272
0,264,40,6,272
0,268,40,6,272
0,264,44,6,272
0,268,44,6,1638484704
0,272,32,6,44
0,276,32,6,44
0,272,36,6,44
0,276,36,6,272
0,280,32,6,44
0,284,32,6,44
0,280,36,6,44
0,284,36,6,272
0,272,40,6,44
0,276,40,6,44
0,272,44,6,44
0,276,44,6,272
0,280,40,6,272
0,284,40,6,272
0,280,44,6,272
0,284,44,6,1638484704
0,256,48,6,44
0,260,48,6,44
0,256,52,3,1808698544
0,258,52,3,1808698544
0,256,54,3,1808698544
0,258,54,3,44
0,260,52,6,272
0,264,48,9,272
0,256,56,9,272
0,264,56,9,1638484704
0,272,48,9,1638484704
0,280,48,6,272
0,284,48,6,272
0,280,52,6,272
0,284,52,6,1638484704
0,272,56,9,1638484704
0,280,56,6,1638484704
0,284,56,6,1638484704
0,280,60,6,1638484704
0,284,60,6,3
0,288,32,9,304
0,296,32,9,304
0,288,40,9,304
0,296,40,6,304
0,300,40,6,304
0,296,44,6,304
0,300,44,6,1638484704
0,304,32,9,304
0,312,32,6,44
0,316,32,6,44
0,312,36,6,44
0,316,36,6,304
0,304,40,9,304
0,312,40,6,304
0,316,40,6,304
0,312,44,6,304
0,316,44,6,1638484704
0,288,48,9,304
0,296,48,6,44
0,300,48,6,44
0,296,52,6,44
0,300,52,6,304
0,288,56,6,44
0,292,56,6,44
0,288,60,6,44
0,292,60,6,304
0,296,56,6,304
0,300,56,6,304
0,296,60,6,304
0,300,60,6,1638484704
0,304,48,9,1638484704
0,312,48,9,1638484704
0,304,56,9,1638484704
0,312,56,9,3
0,320,32,9,336
0,328,32,9,336
0,320,40,9,336
0,328,40,9,1638484704
0,336,32,9,336
0,344,32,6,40
0,348,32,6,40
0,344,36,6,40
0,348,36,6,336
0,336,40,9,336
0,344,40,9,1638484704
0,320,48,9,336
0,328,48,6,40
0,332,48,6,40
0,328,52,6,40
0,332,52,6,336
0,320,56,6,40
0,324,56,6,40
0,320,60,6,40
0,324,60,6,336
0,328,56,9,1638484704
0,336,48,6,336
0,340,48,6,336
0,336,52,6,336
0,340,52,6,1638484704
0,344,48,6,336
0,348,48,6,336
0,344,52,6,336
0,348,52,6,1638484704
0,336,56,6,336
0,340,56,6,336
0,336,60,6,336
0,340,60,3,336
0,342,60,3,336
0,340,62,3,336
0,342,62,3,1638484704
0,344,56,6,1638484704
0,348,56,6,1638484704
0,344,60,6,1638484704
0,348,60,6,3
0,352,32,6,1638570736
0,356,32,6,1638570736
0,352,36,6,1638570736
0,356,36,6,368
0,360,32,6,1638570736
0,364,32,6,1638570736
0,360,36,6,1638570736
0,364,36,6,368
0,352,40,6,1638570736
0,356,40,6,1638570736
0,352,44,6,1638570736
0,356,44,3,1638570736
0,358,44,3,1638570736
0,356,46,3,1638570736
0,358,46,3,368
0,360,40,6,368
0,364,40,6,368
0,360,44,6,368
0,364,44,6,1638484704
0,368,32,9,368
0,376,32,9,368
0,368,40,9,368
0,376,40,6,368
0,380,40,6,368
0,376,44,6,368
0,380,44,6,1638484704
0,352,48,6,44
0,356,48,6,44
0,352,52,6,44
0,356,52,6,368
0,360,48,9,368
0,352,56,6,44
0,356,56,6,44
0,352,60,6,44
0,356,60,6,368
0,360,56,9,1638484704
0,368,48,6,368
0,372,48,6,368
0,368,52,6,368
0,372,52,6,1638484704
0,376,48,9,1638484704
0,368,56,9,1638484704
0,376,56,6,1638484704
0,380,56,6,1638484704
0,376,60,6,1638484704
0,380,60,6,3
0,384,32,12,1638484704
0,400,32,12,1638484704
0,384,48,9,400
0,392,48,9,400
0,384,56,9,400
0,392,56,6,400
0,396,56,6,400
0,392,60,6,400
0,396,60,6,1638484704
0,400,48,6,400
0,404,48,6,400
0,400,52,6,400
0,404,52,6,1638484704
0,408,48,6,400
0,412,48,6,400
0,408,52,6,400
0,412,52,6,1638484704
0,400,56,9,1638484704
0,408,56,9,3
0,416,32,6,1638570736
0,420,32,6,1638570736
0,416,36,6,1638570736
0,420,36,6,432
0,424,32,9,432
0,416,40,9,432
0,424,40,9,1638484704
0,432,32,6,40
0,436,32,6,40
0,432,36,6,40
0,436,36,6,432
0,440,32,9,432
0,432,40,6,40
0,436,40,6,40
0,432,44,6,40
0,436,44,6,432
0,440,40,9,1638484704
0,416,48,9,432
0,424,48,9,432
0,416,56,6,40
0,420,56,6,40
0,416,60,6,40
0,420,60,6,432
0,424,56,9,1638484704
0,432,48,9,1638484704
0,440,48,9,1638484704
0,432,56,9,1638484704
0,440,56,9,3
0,448,32,9,464
0,456,32,6,1638570736
0,460,32,6,1638570736
0,456,36,6,1638570736
0,460,36,6,464
0,448,40,6,1638570736
0,452,40,6,1638570736
0,448,44,6,1638570736
0,452,44,6,464
0,456,40,9,1638484704
0,464,32,9,464
0,472,32,9,464
0,464,40,6,40
0,468,40,6,40
0,464,44,6,40
0,468,44,6,464
0,472,40,6,464
0,476,40,6,464
0,472,44,6,464
0,476,44,6,1638484704
0,448,48,12,1638484704
0,464,48,9,1638484704
0,472,48,9,1638484704
0,464,56,9,1638484704
0,472,56,9,3
0,0,64,6,1638570736
0,4,64,6,1638570736
0,0,68,6,1638570736
0,4,68,6,16
0,8,64,9,16
0,0,72,9,16
0,8,72,9,1638484704
0,16,64,9,16
0,24,64,9,16
0,16,72,6,72
0,20,72,6,72
0,16,76,6,72
0,20,76,6,16
0,24,72,9,1638484704
0,0,80,6,72
0,4,80,6,72
0,0,84,6,72
0,4,84,6,16
0,8,80,6,72
0,12,80,6,72
0,8,84,6,72
0,12,84,6,16
0,0,88,9,16
0,8,88,6,16
0,12,88,6,16
0,8,92,6,16
0,12,92,6,1638484704
0,16,80,9,1638484704
0,24,80,6,16
0,28,80,6,16
0,24,84,6,16
0,28,84,6,1638484704
0,16,88,9,1638484704
0,24,88,6,1638484704
0,28,88,6,1638484704
0,24,92,6,1638484704
0,28,92,6,3
0,32,64,9,48
0,40,64,9,48
0,32,72,9,48
0,40,72,6,48
0,44,72,6,48
0,40,76,6,48
0,44,76,6,1638484704
0,48,64,6,76
0,52,64,6,76
0,48,68,6,76
0,52,68,6,48
0,56,64,6,76
0,60,64,6,76
0,56,68,6,76
0,60,68,6,48
0,48,72,9,48
0,56,72,9,1638484704
0,32,80,6,72
0,36,80,6,72
0,32,84,6,72
0,36,84,6,48
0,40,80,9,48
0,32,88,6,72
0,36,88,6,72
0,32,92,6,72
0,36,92,6,48
0,40,88,6,48
0,44,88,6,48
0,40,92,6,48
0,44,92,6,1638484704
0,48,80,6,48
0,52,80,6,48
0,48,84,6,48
0,52,84,6,1638484704
0,56,80,9,1638484704
0,48,88,6,48
0,52,88,6,48
0,48,92,6,48
0,52,92,6,1638484704
0,56,88,6,1638484704
0,60,88,6,1638484704
0,56,92,3,48
0,58,92,3,48
0,56,94,3,48
0,58,94,3,1638484704
0,60,92,6,3
0,64,64,6,1638570736
0,68,64,6,1638570736
0,64,68,6,1638570736
0,68,68,6,80
0,72,64,9,80
0,64,72,6,1638570736
0,68,72,6,1638570736
0,64,76,6,1638570736
0,68,76,6,80
0,72,72,6,80
0,76,72,6,80
0,72,76,6,80
0,76,76,6,1638484704
0,80,64,6,76
0,84,64,6,76
0,80,68,6,76
0,84,68,6,80
0,88,64,6,76
0,92,64,6,76
0,88,68,6,76
0,92,68,6,80
0,80,72,6,76
0,84,72,6,76
0,80,76,6,76
0,84,76,6,80
0,88,72,9,1638484704
0,64,80,6,72
0,68,80,6,72
0,64,84,6,72
0,68,84,6,80
0,72,80,9,80
0,64,88,6,72
0,68,88,6,72
0,64,92,6,72
0,68,92,6,80
0,72,88,9,1638484704
0,80,80,6,80
0,84,80,6,80
0,80,84,6,80
0,84,84,6,1638484704
0,88,80,6,80
0,92,80,6,80
0,88,84,6,80
0,92,84,3,80
0,94,84,3,80
0,92,86,3,80
0,94,86,3,1638484704
0,80,88,9,1638484704
0,88,88,6,1638484704
0,92,88,3,80
0,94,88,3,80
0,92,90,3,80
0,94,90,3,1638484704
0,88,92,6,1638484704
0,92,92,3,1638484704
0,94,92,3,1638484704
0,92,94,3,1638484704
0,94,94,3,3
0,96,64,6,1638570736
0,100,64,6,1638570736
0,96,68,6,1638570736
0,100,68,6,112
0,104,64,9,112
0,96,72,9,112
0,104,72,6,112
0,108,72,6,112
0,104,76,6,112
0,108,76,6,1638484704
0,112,64,6,76
0,116,64,6,76
0,112,68,6,76
0,116,68,6,112
0,120,64,6,76
0,124,64,6,76
0,120,68,6,76
0,124,68,6,112
0,112,72,6,76
0,116,72,6,76
0,112,76,6,76
0,116,76,6,112
0,120,72,9,1638484704
0,96,80,6,72
0,100,80,6,72
0,96,84,6,72
0,100,84,6,112
0,104,80,9,112
0,96,88,9,112
0,104,88,6,112
0,108,88,6,112
0,104,92,6,112
0,108,92,6,1638484704
0,112,80,9,1638484704
0,120,80,9,1638484704
0,112,88,6,112
0,116,88,6,112
0,112,92,6,112
0,116,92,6,1638484704
0,120,88,6,1638484704
0,124,88,6,1638484704
0,120,92,6,1638484704
0,124,92,6,3
0,128,64,6,1638570736
0,132,64,6,1638570736
0,128,68,6,1638570736
0,132,68,6,144
0,136,64,6,1638570736
0,140,64,6,1638570736
0,136,68,6,1638570736
0,140,68,6,144
0,128,72,6,1638570736
0,132,72,6,1638570736
0,128,76,6,1638570736
0,132,76,3,1638570736
0,134,76,3,1638570736
0,132,78,3,1638570736
0,134,78,3,144
0,136,72,6,144
0,140,72,6,144
0,136,76,6,144
0,140,76,6,1638484704
0,144,64,9,144
0,152,64,6,76
0,156,64,6,76
0,152,68,6,76
0,156,68,6,144
0,144,72,6,76
0,148,72,6,76
0,144,76,6,76
0,148,76,6,144
0,152,72,6,144
0,156,72,6,144
0,152,76,6,144
0,156,76,6,1638484704
0,128,80,6,76
0,132,80,6,76
0,128,84,6,76
0,132,84,6,144
0,136,80,6,76
0,140,80,6,76
