num_quadro,pos_coluna,pos_linha,tam_bloco
0,368,48,12,3
0,384,32,12,-546298528
0,400,32,12,-546298528
0,384,48,12,-546298528
0,400,48,12,3
0,416,32,12,-546298528
0,432,32,12,-546298528
0,416,48,12,-546298528
0,432,48,12,3
0,448,32,12,-546298528
0,464,32,12,-546298528
0,448,48,12,-546298528
0,464,48,12,3
0,0,64,12,-546298528
0,16,64,12,-546298528
0,0,80,12,-546298528
0,16,80,12,3
0,32,64,12,-546298528
0,48,64,12,-546298528
0,32,80,12,-546298528
0,48,80,12,3
0,64,64,12,-546298528
0,80,64,12,-546298528
0,64,80,9,80
0,72,80,9,80
0,64,88,9,80
0,72,88,9,-546298528
0,80,80,6,80
0,84,80,6,80
0,80,84,6,80
0,84,84,6,-546298528
0,88,80,9,-546298528
0,80,88,9,-546298528
0,88,88,9,3
0,96,64,12,-546298528
0,112,64,12,-546298528
0,96,80,12,-546298528
0,112,80,12,3
0,128,64,12,-546298528
0,144,64,12,-546298528
0,128,80,12,-546298528
0,144,80,12,3
0,160,64,12,-546298528
0,176,64,12,-546298528
0,160,80,12,-546298528
0,176,80,12,3
0,192,64,12,-546298528
0,208,64,12,-546298528
0,192,80,9,208
0,200,80,9,208
0,192,88,9,208
0,200,88,9,-546298528
0,208,80,9,-546298528
0,216,80,9,-546298528
0,208,88,9,-546298528
0,216,88,9,3
0,224,64,9,240
0,232,64,9,240
0,224,72,9,240
0,232,72,9,-546298528
0,240,64,9,240
0,248,64,9,240
0,240,72,9,240
0,248,72,9,-546298528
0,224,80,9,240
0,232,80,9,240
0,224,88,9,240
0,232,88,9,-546298528
0,240,80,9,-546298528
0,248,80,9,-546298528
0,240,88,9,-546298528
0,248,88,9,3
0,256,64,9,272
0,264,64,9,272
0,256,72,9,272
0,264,72,9,-546298528
0,272,64,9,272
0,280,64,9,272
0,272,72,9,272
0,280,72,6,272
0,284,72,6,272
0,280,76,6,272
0,284,76,6,-546298528
0,256,80,12,-546298528
0,272,80,9,-546298528
0,280,80,9,-546298528
0,272,88,9,-546298528
0,280,88,9,3
0,288,64,9,304
0,296,64,9,304
0,288,72,6,-546212496
0,292,72,6,-546212496
0,288,76,6,-546212496
0,292,76,6,304
0,296,72,6,304
0,300,72,6,304
0,296,76,6,304
0,300,76,6,-546298528
0,304,64,9,304
0,312,64,9,304
0,304,72,9,304
0,312,72,9,-546298528
0,288,80,9,304
0,296,80,9,304
0,288,88,9,304
0,296,88,9,-546298528
0,304,80,9,-546298528
0,312,80,6,304
0,316,80,6,304
0,312,84,6,304
0,316,84,6,-546298528
0,304,88,9,-546298528
0,312,88,9,3
0,320,64,9,336
0,328,64,6,-546212496
0,332,64,6,-546212496
0,328,68,6,-546212496
0,332,68,3,-546212496
0,334,68,3,-546212496
0,332,70,3,-546212496
0,334,70,3,336
0,320,72,9,336
0,328,72,6,336
0,332,72,6,336
0,328,76,6,336
0,332,76,6,-546298528
0,336,64,12,-546298528
0,320,80,9,336
0,328,80,9,336
0,320,88,9,336
0,328,88,9,-546298528
0,336,80,12,3
0,352,64,12,-546298528
0,368,64,12,-546298528
0,352,80,9,368
0,360,80,9,368
0,352,88,9,368
0,360,88,9,-546298528
0,368,80,12,3
0,384,64,12,-546298528
0,400,64,12,-546298528
0,384,80,12,-546298528
0,400,80,12,3
0,416,64,12,-546298528
0,432,64,12,-546298528
0,416,80,12,-546298528
0,432,80,12,3
0,448,64,12,-546298528
0,464,64,12,-546298528
0,448,80,12,-546298528
0,464,80,12,3
0,0,96,12,-546298528
0,16,96,9,16
0,24,96,9,16
0,16,104,9,16
0,24,104,9,-546298528
0,0,112,12,-546298528
0,16,112,12,3
0,32,96,9,48
0,40,96,9,48
0,32,104,9,48
0,40,104,9,-546298528
0,48,96,12,-546298528
0,32,112,9,48
0,40,112,9,48
0,32,120,9,48
0,40,120,9,-546298528
0,48,112,9,-546298528
0,56,112,9,-546298528
0,48,120,9,-546298528
0,56,120,9,3
0,64,96,9,80
0,72,96,9,80
0,64,104,9,80
0,72,104,9,-546298528
0,80,96,12,-546298528
0,64,112,9,80
0,72,112,9,80
0,64,120,9,80
0,72,120,9,-546298528
0,80,112,12,3
0,96,96,9,112
0,104,96,9,112
0,96,104,9,112
0,104,104,9,-546298528
0,112,96,9,112
0,120,96,9,112
0,112,104,9,112
0,120,104,9,-546298528
0,96,112,12,-546298528
0,112,112,12,3
0,128,96,12,-546298528
0,144,96,12,-546298528
0,128,112,12,-546298528
0,144,112,12,3
0,160,96,12,-546298528
0,176,96,12,-546298528
0,160,112,12,-546298528
0,176,112,12,3
0,192,96,12,-546298528
0,208,96,9,208
0,216,96,9,208
0,208,104,9,208
0,216,104,9,-546298528
0,192,112,12,-546298528
0,208,112,12,3
0,224,96,12,-546298528
0,240,96,9,240
0,248,96,9,240
0,240,104,9,240
0,248,104,9,-546298528
0,224,112,12,-546298528
0,240,112,12,3
0,256,96,12,-546298528
0,272,96,9,272
0,280,96,6,96
0,284,96,6,96
0,280,100,6,96
0,284,100,6,272
0,272,104,6,96
0,276,104,6,96
0,272,108,6,96
0,276,108,6,272
0,280,104,6,272
0,284,104,6,272
0,280,108,6,272
0,284,108,6,-546298528
0,256,112,12,-546298528
0,272,112,6,272
0,276,112,6,272
0,272,116,6,272
0,276,116,6,-546298528
0,280,112,9,-546298528
0,272,120,9,-546298528
0,280,120,6,-546298528
0,284,120,6,-546298528
0,280,124,6,-546298528
0,284,124,6,3
0,288,96,9,304
0,296,96,9,304
0,288,104,9,304
0,296,104,9,-546298528
0,304,96,9,304
0,312,96,9,304
0,304,104,9,304
0,312,104,6,304
0,316,104,6,304
0,312,108,6,304
0,316,108,6,-546298528
0,288,112,9,304
0,296,112,9,304
0,288,120,9,304
0,296,120,9,-546298528
0,304,112,6,304
0,308,112,6,304
0,304,116,6,304
0,308,116,6,-546298528
0,312,112,6,304
0,316,112,6,304
0,312,116,6,304
0,316,116,6,-546298528
0,304,120,9,-546298528
0,312,120,9,3
0,320,96,6,-546212496
0,324,96,6,-546212496
0,320,100,6,-546212496
0,324,100,6,336
0,328,96,9,336
0,320,104,9,336
0,328,104,9,-546298528
0,336,96,9,336
0,344,96,9,336
0,336,104,9,336
0,344,104,6,336
0,348,104,6,336
0,344,108,6,336
0,348,108,6,-546298528
0,320,112,9,336
0,328,112,9,336
0,320,120,9,336
0,328,120,9,-546298528
0,336,112,9,-546298528
0,344,112,9,-546298528
0,336,120,9,-546298528
0,344,120,9,3
0,352,96,9,368
0,360,96,9,368
0,352,104,9,368
0,360,104,9,-546298528
0,368,96,12,-546298528
0,352,112,9,368
0,360,112,6,96
0,364,112,6,96
0,360,116,6,96
0,364,116,6,368
0,352,120,9,368
0,360,120,9,-546298528
0,368,112,9,-546298528
0,376,112,9,-546298528
0,368,120,9,-546298528
0,376,120,9,3
0,384,96,12,-546298528
0,400,96,12,-546298528
0,384,112,9,400
0,392,112,9,400
0,384,120,9,400
0,392,120,9,-546298528
0,400,112,9,-546298528
0,408,112,9,-546298528
0,400,120,9,-546298528
0,408,120,9,3
0,416,96,12,-546298528
0,432,96,9,432
0,440,96,9,432
0,432,104,9,432
0,440,104,9,-546298528
0,416,112,12,-546298528
0,432,112,9,-546298528
0,440,112,9,-546298528
0,432,120,9,-546298528
0,440,120,9,3
0,448,96,12,-546298528
0,464,96,12,-546298528
0,448,112,9,464
0,456,112,9,464
0,448,120,9,464
0,456,120,9,-546298528
0,464,112,12,3
0,0,128,12,-546298528
0,16,128,12,-546298528
0,0,144,9,16
0,8,144,9,16
0,0,152,9,16
0,8,152,9,-546298528
0,16,144,12,3
0,32,128,9,48
0,40,128,9,48
0,32,136,9,48
0,40,136,9,-546298528
0,48,128,9,48
0,56,128,9,48
0,48,136,9,48
0,56,136,9,-546298528
0,32,144,9,48
0,40,144,9,48
0,32,152,9,48
0,40,152,9,-546298528
0,48,144,9,-546298528
0,56,144,9,-546298528
0,48,152,9,-546298528
0,56,152,9,3
0,64,128,12,-546298528
0,80,128,12,-546298528
0,64,144,9,80
0,72,144,9,80
0,64,152,9,80
0,72,152,9,-546298528
0,80,144,9,-546298528
0,88,144,9,-546298528
0,80,152,9,-546298528
0,88,152,9,3
0,96,128,12,-546298528
0,112,128,12,-546298528
0,96,144,12,-546298528
0,112,144,12,3
0,128,128,12,-546298528
0,144,128,12,-546298528
0,128,144,12,-546298528
0,144,144,12,3
0,160,128,12,-546298528
0,176,128,12,-546298528
0,160,144,12,-546298528
0,176,144,12,3
0,192,128,12,-546298528
0,208,128,12,-546298528
0,192,144,12,-546298528
0,208,144,12,3
0,224,128,12,-546298528
0,240,128,9,240
0,248,128,9,240
0,240,136,9,240
0,248,136,9,-546298528
0,224,144,9,240
0,232,144,9,240
0,224,152,9,240
0,232,152,9,-546298528
0,240,144,12,3
0,256,128,12,-546298528
0,272,128,9,272
0,280,128,9,272
0,272,136,9,272
0,280,136,9,-546298528
0,256,144,9,272
0,264,144,9,272
0,256,152,9,272
0,264,152,9,-546298528
0,272,144,9,-546298528
0,280,144,9,-546298528
0,272,152,9,-546298528
0,280,152,9,3
0,288,128,9,304
0,296,128,9,304
0,288,136,6,-546212496
0,292,136,6,-546212496
0,288,140,6,-546212496
0,292,140,6,304
0,296,136,9,-546298528
0,304,128,9,304
0,312,128,6,136
0,316,128,6,136
0,312,132,6,136
0,316,132,6,304
0,304,136,9,304
0,312,136,6,304
0,316,136,6,304
0,312,140,6,304
0,316,140,3,304
0,318,140,3,304
0,316,142,3,304
0,318,142,3,-546298528
0,288,144,6,142
0,292,144,6,142
0,288,148,6,142
0,292,148,6,304
0,296,144,6,142
0,300,144,6,142
0,296,148,6,142
0,300,148,6,304
0,288,152,9,304
0,296,152,6,304
0,300,152,6,304
0,296,156,6,304
0,300,156,6,-546298528
0,304,144,6,304
0,308,144,6,304
0,304,148,6,304
0,308,148,6,-546298528
0,312,144,6,304
0,316,144,6,304
0,312,148,6,304
0,316,148,6,-546298528
0,304,152,9,-546298528
0,312,152,9,3
0,320,128,6,-546212496
0,324,128,6,-546212496
0,320,132,6,-546212496
0,324,132,6,336
0,328,128,9,336
0,320,136,6,-546212496
0,324,136,6,-546212496
0,320,140,6,-546212496
0,324,140,6,336
0,328,136,9,-546298528
0,336,128,12,-546298528
0,320,144,12,-546298528
0,336,144,12,3
0,352,128,12,-546298528
0,368,128,9,368
0,376,128,9,368
0,368,136,9,368
0,376,136,9,-546298528
0,352,144,9,368
0,360,144,9,368
0,352,152,9,368
0,360,152,9,-546298528
0,368,144,9,-546298528
0,376,144,9,-546298528
0,368,152,9,-546298528
0,376,152,9,3
0,384,128,9,400
0,392,128,9,400
0,384,136,9,400
0,392,136,9,-546298528
0,400,128,9,400
0,408,128,9,400
0,400,136,9,400
0,408,136,9,-546298528
0,384,144,12,-546298528
0,400,144,9,-546298528
0,408,144,9,-546298528
0,400,152,9,-546298528
0,408,152,9,3
0,416,128,9,432
0,424,128,9,432
0,416,136,9,432
0,424,136,9,-546298528
0,432,128,12,-546298528
0,416,144,12,-546298528
0,432,144,12,3
0,448,128,12,-546298528
0,464,128,12,-546298528
0,448,144,12,-546298528
0,464,144,12,3
0,0,160,9,16
0,8,160,9,16
0,0,168,9,16
0,8,168,9,-546298528
0,16,160,12,-546298528
0,0,176,12,-546298528
0,16,176,12,3
0,32,160,12,-546298528
0,48,160,12,-546298528
0,32,176,12,-546298528
0,48,176,12,3
0,64,160,9,80
0,72,160,9,80
0,64,168,9,80
0,72,168,9,-546298528
0,80,160,9,80
0,88,160,9,80
0,80,168,6,168
0,84,168,6,168
0,80,172,6,168
0,84,172,6,80
0,88,168,9,-546298528
0,64,176,12,-546298528
0,80,176,12,3
0,96,160,9,112
0,104,160,9,112
0,96,168,9,112
0,104,168,9,-546298528
0,112,160,12,-546298528
0,96,176,9,112
0,104,176,9,112
0,96,184,9,112
0,104,184,9,-546298528
0,112,176,12,3
0,128,160,12,-546298528
0,144,160,12,-546298528
0,128,176,12,-546298528
0,144,176,12,3
0,160,160,12,-546298528
0,176,160,9,176
0,184,160,9,176
0,176,168,9,176
0,184,168,9,-546298528
0,160,176,12,-546298528
0,176,176,12,3
0,192,160,12,-546298528
0,208,160,12,-546298528
0,192,176,12,-546298528
0,208,176,12,3
0,224,160,9,240
0,232,160,9,240
0,224,168,9,240
0,232,168,9,-546298528
0,240,160,12,-546298528
0,224,176,9,240
0,232,176,9,240
0,224,184,9,240
0,232,184,9,-546298528
0,240,176,9,-546298528
0,248,176,9,-546298528
0,240,184,9,-546298528
0,248,184,6,-546298528
0,252,184,6,-546298528
0,248,188,6,-546298528
0,252,188,6,3
0,256,160,12,-546298528
0,272,160,9,272
0,280,160,9,272
0,272,168,9,272
0,280,168,6,272
0,284,168,6,272
0,280,172,6,272
0,284,172,6,-546298528
0,256,176,12,-546298528
0,272,176,9,-546298528
0,280,176,9,-546298528
0,272,184,9,-546298528
0,280,184,9,3
0,288,160,9,304
0,296,160,6,-546212496
0,300,160,6,-546212496
0,296,164,6,-546212496
0,300,164,6,304
0,288,168,6,-546212496
0,292,168,6,-546212496
0,288,172,6,-546212496
0,292,172,6,304
0,296,168,9,-546298528
0,304,160,6,168
0,308,160,6,168
0,304,164,6,168
0,308,164,6,304
0,312,160,9,304
0,304,168,6,168
0,308,168,6,168
0,304,172,6,168
0,308,172,6,304
0,312,168,9,-546298528
0,288,176,9,304
0,296,176,6,168
0,300,176,6,168
0,296,180,6,168
0,300,180,6,304
0,288,184,9,304
0,296,184,9,-546298528
0,304,176,9,-546298528
0,312,176,9,-546298528
0,304,184,6,304
0,308,184,6,304
0,304,188,6,304
0,308,188,6,-546298528
0,312,184,9,3
0,320,160,12,-546298528
0,336,160,12,-546298528
0,320,176,12,-546298528
0,336,176,12,3
0,352,160,9,368
0,360,160,9,368
0,352,168,9,368
0,360,168,9,-546298528
0,368,160,12,-546298528
0,352,176,9,368
0,360,176,9,368
0,352,184,9,368
0,360,184,9,-546298528
0,368,176,12,3
0,384,160,9,400
0,392,160,9,400
0,384,168,9,400
0,392,168,9,-546298528
0,400,160,9,400
0,408,160,9,400
0,400,168,9,400
0,408,168,9,-546298528
0,384,176,12,-546298528
0,400,176,12,3
0,416,160,12,-546298528
0,432,160,12,-546298528
0,416,176,12,-546298528
0,432,176,12,3
0,448,160,12,-546298528
0,464,160,12,-546298528
0,448,176,12,-546298528
0,464,176,12,3
0,0,192,12,-546298528
0,16,192,12,-546298528
0,0,208,12,-546298528
0,16,208,12,3
0,32,192,12,-546298528
0,48,192,12,-546298528
0,32,208,12,-546298528
0,48,208,12,3
0,64,192,9,80
0,72,192,9,80
0,64,200,9,80
0,72,200,9,-546298528
0,80,192,12,-546298528
0,64,208,9,80
0,72,208,9,80
0,64,216,9,80
0,72,216,9,-546298528
0,80,208,9,-546298528
0,88,208,9,-546298528
0,80,216,9,-546298528
0,88,216,9,3
0,96,192,12,-546298528
0,112,192,12,-546298528
0,96,208,12,-546298528
0,112,208,12,3
0,128,192,12,-546298528
0,144,192,12,-546298528
0,128,208,12,-546298528
0,144,208,12,3
0,160,192,12,-546298528
0,176,192,9,176
0,184,192,9,176
0,176,200,9,176
0,184,200,9,-546298528
0,160,208,12,-546298528
0,176,208,12,3
0,192,192,12,-546298528
0,208,192,12,-546298528
0,192,208,12,-546298528
0,208,208,12,3
0,224,192,9,240
0,232,192,9,240
0,224,200,9,240
0,232,200,9,-546298528
0,240,192,12,-546298528
0,224,208,12,-546298528
0,240,208,12,3
0,256,192,6,-546212496
0,260,192,6,-546212496
0,256,196,6,-546212496
0,260,196,6,272
0,264,192,9,272
0,256,200,6,-546212496
0,260,200,6,-546212496
0,256,204,6,-546212496
0,260,204,6,272
0,264,200,9,-546298528
0,272,192,9,272
0,280,192,9,272
0,272,200,9,272
0,280,200,9,-546298528
0,256,208,9,272
0,264,208,9,272
0,256,216,9,272
0,264,216,9,-546298528
0,272,208,6,272
0,276,208,6,272
0,272,212,6,272
0,276,212,6,-546298528
0,280,208,6,272
0,284,208,6,272
0,280,212,6,272
0,284,212,6,-546298528
0,272,216,6,272
0,276,216,3,212
0,278,216,3,212
0,276,218,3,212
0,278,218,3,272
0,272,220,6,272
0,276,220,6,-546298528
0,280,216,6,-546298528
0,284,216,6,-546298528
0,280,220,6,-546298528
0,284,220,6,3
0,288,192,6,-546212496
0,292,192,6,-546212496
0,288,196,6,-546212496
0,292,196,6,304
0,296,192,6,-546212496
0,300,192,6,-546212496
0,296,196,3,196
0,298,196,3,196
0,296,198,3,196
0,298,198,3,-546212496
0,300,196,3,-546212496
0,302,196,3,-546212496
0,300,198,3,-546212496
0,302,198,3,304
0,288,200,6,-546212496
0,292,200,6,-546212496
0,288,204,6,-546212496
0,292,204,6,304
0,296,200,9,-546298528
0,304,192,9,304
0,312,192,9,304
0,304,200,9,304
0,312,200,9,-546298528
0,288,208,6,200
0,292,208,6,200
0,288,212,6,200
0,292,212,6,304
0,296,208,6,200
0,300,208,6,200
0,296,212,6,200
0,300,212,6,304
0,288,216,6,200
0,292,216,6,200
0,288,220,6,200
0,292,220,6,304
0,296,216,9,-546298528
0,304,208,12,3
0,320,192,12,-546298528
0,336,192,12,-546298528
0,320,208,12,-546298528
0,336,208,12,3
0,352,192,12,-546298528
0,368,192,12,-546298528
0,352,208,12,-546298528
0,368,208,12,3
0,384,192,12,-546298528
0,400,192,9,400
0,408,192,9,400
0,400,200,9,400
0,408,200,9,-546298528
0,384,208,12,-546298528
0,400,208,12,3
0,416,192,12,-546298528
0,432,192,12,-546298528
0,416,208,12,-546298528
0,432,208,12,3
0,448,192,12,-546298528
0,464,192,12,-546298528
0,448,208,12,-546298528
0,464,208,12,3
0,0,224,12,-546298528
0,16,224,12,-546298528
0,0,240,12,-546298528
0,16,240,12,3
0,32,224,12,-546298528
0,48,224,9,48
0,56,224,9,48
0,48,232,9,48
0,56,232,9,-546298528
0,32,240,9,48
0,40,240,6,232
0,44,240,6,232
0,40,244,6,232
0,44,244,6,48
0,32,248,9,48
0,40,248,9,-546298528
0,48,240,12,3
0,64,224,12,-546298528
0,80,224,12,-546298528
0,64,240,12,-546298528
0,80,240,12,3
0,96,224,9,112
0,104,224,9,112
0,96,232,9,112
0,104,232,9,-546298528
0,112,224,12,-546298528
0,96,240,12,-546298528
0,112,240,12,3
0,128,224,12,-546298528
0,144,224,12,-546298528
0,128,240,12,-546298528
0,144,240,12,3
0,160,224,12,-546298528
0,176,224,12,-546298528
0,160,240,12,-546298528
0,176,240,9,-546298528
0,184,240,9,-546298528
0,176,248,9,-546298528
0,184,248,9,3
0,192,224,12,-546298528
0,208,224,12,-546298528
0,192,240,9,208
0,200,240,9,208
0,192,248,9,208
0,200,248,9,-546298528
0,208,240,12,3
0,224,224,12,-546298528
0,240,224,12,-546298528
0,224,240,9,240
0,232,240,9,240
0,224,248,9,240
0,232,248,9,-546298528
0,240,240,12,3
0,256,224,9,272
0,264,224,9,272
0,256,232,9,272
0,264,232,9,-546298528
0,272,224,9,272
0,280,224,6,232
0,284,224,6,232
0,280,228,6,232
0,284,228,6,272
0,272,232,9,272
0,280,232,9,-546298528
0,256,240,9,272
0,264,240,9,272
0,256,248,9,272
0,264,248,9,-546298528
0,272,240,12,3
0,288,224,6,-546212496
0,292,224,6,-546212496
0,288,228,6,-546212496
0,292,228,6,304
0,296,224,9,304
0,288,232,6,-546212496
0,292,232,6,-546212496
0,288,236,6,-546212496
0,292,236,6,304
0,296,232,9,-546298528
0,304,224,12,-546298528
0,288,240,6,224
0,292,240,6,224
0,288,244,6,224
0,292,244,6,304
0,296,240,6,224
0,300,240,6,224
0,296,244,6,224
0,300,244,6,304
0,288,248,6,224
0,292,248,6,224
0,288,252,6,224
0,292,252,6,304
0,296,248,6,304
0,300,248,6,304
0,296,252,6,304
0,300,252,6,-546298528
0,304,240,12,3
0,320,224,12,-546298528
0,336,224,12,-546298528
0,320,240,9,336
0,328,240,9,336
0,320,248,9,336
0,328,248,9,-546298528
0,336,240,9,-546298528
0,344,240,9,-546298528
0,336,248,9,-546298528
0,344,248,9,3
0,352,224,12,-546298528
0,368,224,9,368
0,376,224,9,368
0,368,232,9,368
0,376,232,9,-546298528
0,352,240,9,368
0,360,240,9,368
0,352,248,9,368
0,360,248,9,-546298528
0,368,240,12,3
0,384,224,9,400
0,392,224,9,400
0,384,232,9,400
0,392,232,9,-546298528
0,400,224,12,-546298528
0,384,240,12,-546298528
0,400,240,12,3
0,416,224,12,-546298528
0,432,224,9,432
0,440,224,9,432
0,432,232,9,432
0,440,232,9,-546298528
0,416,240,12,-546298528
0,432,240,12,3
0,448,224,12,-546298528
0,464,224,12,-546298528
0,448,240,12,-546298528
0,464,240,12,3
0,0,256,9,16
0,8,256,9,16
0,0,264,9,16
0,8,264,6,16
0,12,264,6,16
0,8,268,6,-546212496
0,8,270,6,16
0,12,268,6,16
0,12,270,6,-546298528
0,16,256,12,-546298528
0,32,256,12,-546298528
0,48,256,12,-546298528
0,64,256,12,-546298528
0,80,256,12,-546298528
0,96,256,12,-546298528
0,112,256,12,-546298528
0,128,256,12,-546298528
0,144,256,12,-546298528
0,160,256,12,-546298528
0,176,256,12,-546298528
0,192,256,12,-546298528
0,208,256,12,-546298528
0,224,256,12,-546298528
0,240,256,9,240
0,248,256,9,240
0,240,264,9,240
0,248,264,9,-546298528
0,256,256,12,-546298528
0,272,256,9,272
0,280,256,9,272
0,272,264,9,272
0,280,264,9,-546298528
0,288,256,9,304
0,296,256,9,304
0,288,264,9,304
0,296,264,6,304
0,300,264,6,304
0,296,268,6,-546212496
0,296,270,6,304
0,300,268,6,304
0,300,270,6,-546298528
0,304,256,6,270
0,308,256,6,270
0,304,260,6,270
0,308,260,6,304
0,312,256,9,304
0,304,264,6,270
0,308,264,6,270
0,304,268,6,256
0,304,270,6,270
0,308,268,6,270
0,308,270,6,304
0,312,264,9,-546298528
0,320,256,12,-546298528
0,336,256,12,-546298528
0,352,256,12,-546298528
0,368,256,12,-546298528
0,384,256,12,-546298528
0,400,256,12,-546298528
0,416,256,9,432
0,424,256,9,432
0,416,264,9,432
0,424,264,9,-546298528
0,432,256,12,-546298528
0,448,256,12,-546298528
0,464,256,12,-546298528
12,0,0,12,-546298528
12,16,0,12,-546298528
12,0,16,12,-546298528
12,16,16,12,0
12,32,0,12,-546298528
12,48,0,12,-546298528
12,32,16,12,-546298528
12,48,16,12,0
12,64,0,12,-546298528
12,80,0,12,-546298528
12,64,16,12,-546298528
12,80,16,12,0
